index,0,1,2,3,4,5
266,"2691 - ESTELLER Santiago
BAIX MAESTRAT",V2H,27,35:14:15,13:40:57.000000,España
267,"258 - CHEVALIER Christian
SENS TRIATHLON et CAF PARON",V1H,113,35:14:28,13:41:10.000000,Francia
268,"3291 - KAFTANDJIAN Pierre
MARSEILLE TRAIL CLUB",SEH,115,35:14:57,13:41:39.000000,Francia
269,"2150 - GRUFFAZ Olivier
LES TRAILERS DU MOLE",V1H,114,35:18:46,13:45:28.000000,Francia
270,"2165 - GRUFFAZ Corinne
LES TRAILERS DU MOLE",SEF,8,35:18:47,13:45:29.000000,Francia
271,2851 - COMBEAU Francois,SEH,116,35:27:38,13:54:20.000000,Francia
272,"2199 - THOMAS LIONEL
ASS COUREURS PAYS DE MUZILLAC",SEH,117,35:31:27,13:58:09.000000,Francia
273,"834 - ROUXEL Erwan
ES SEGRE HA",SEH,118,35:31:28,13:58:10.000000,Francia
274,"210 - HEUZE Franck
ALCF",V1H,115,35:33:42,14:00:24.000000,Francia
275,"3437 - HAINSWORTH Paul
NORTHUMBERLAND FELL RUNNERS",V2H,28,35:38:15,14:04:57.000000,Reino Unido
276,"3593 - CERUTTI Maria Giovanna
GSA VALSESIA",V2F,1,35:41:16,14:07:58.000000,Italia
277,"3595 - MUSSI Josef
GSA VALSESIA",SEH,119,35:41:16,14:07:58.000000,Italia
278,"3867 - PATUREL Benedicte
SPORT NATURE VILLE LA GRAND",SEF,9,35:41:16,14:07:58.000000,Francia
279,"3459 - MUNOZ ADELL Manuel
C.A. RUNNING",V1H,116,35:42:07,14:08:49.000000,España
280,3319 - DECHET Patrick,V1H,117,35:43:26,14:10:08.000000,Francia
281,3283 - SEIGNEURIN PIERRE,V2H,29,35:47:16,14:13:58.000000,Francia
282,"3999 - MARINA Javier
TAHOO TEAM",SEH,120,35:49:34,14:16:16.000000,España
283,"3930 - FRAVAL Cedric
DENIV",SEH,121,35:50:01,14:16:43.000000,Francia
284,"3097 - GUITTET Thierry
BELLEY SPORT PEDESTRE",V1H,118,35:50:42,14:17:24.000000,Francia
285,"448 - VIZCAINO Emilio
HOCKEY ALCALA",V1H,119,35:54:07,14:20:49.000000,España
286,223 - MATHEVET Christophe,V1H,120,35:54:44,14:21:26.000000,Francia
287,2906 - VAN AUSLOOS Alexandre,SEH,122,35:55:13,14:21:55.000000,Francia
288,3584 - MOREL Thierry,V1H,121,35:55:26,14:22:08.000000,Francia
289,3919 - MURPHY Philip,V1H,122,35:55:49,14:22:31.000000,Australia
290,"2986 - DOUTRELEAU stéphane
BISCHHEIM SPEED SKATING",V1H,123,35:59:43,14:26:25.000000,Francia
291,"2996 - CHAMPIGNY Julien
AS AREVA LYON",SEH,123,36:01:27,14:28:09.000000,Francia
292,319 - FRIDRICH László,SEH,124,36:01:38,14:28:20.000000,Hungría
293,"2026 - ADROVER FORTEZA Joan
SA MILANA-ALARO",SEH,125,36:05:08,14:31:50.000000,España
294,"2659 - MONTANI Alessandro
SISPORTGYM A.S.D.",SEH,126,36:05:30,14:32:12.000000,Italia
295,"2007 - ROSSET Nicolas
CSM LA SEYNE",V1H,124,36:06:55,14:33:37.000000,Francia
296,"2673 - CACHAN Eric
ASL 72",V1H,125,36:08:28,14:35:10.000000,Francia
297,"2537 - COUSSY Laurent
CAC 37",V1H,126,36:08:43,14:35:25.000000,Francia
298,"505 - BROOKS Mark
DARTMOOR RUNNERS",V1H,127,36:08:45,14:35:27.000000,Reino Unido
299,"2055 - PHALIPPOU Benoit
TC NARBONNAIS",SEH,127,36:09:34,14:36:16.000000,Francia
300,"2350 - MAGNIN Pierre-André
LA FOULY TRAILERS",V1H,128,36:10:04,14:36:46.000000,Suiza
301,3704 - GOLAY-GEYMOND Florence,SEF,10,36:10:52,14:37:34.000000,Francia
302,3705 - GOLAY Yves,SEH,128,36:10:52,14:37:34.000000,Suiza
303,2509 - SUZUKI Hiroko,SEF,11,36:11:07,14:37:49.000000,Japón
304,"2127 - RAYNAUD Philippe
TAILL'AVENTURE",V1H,129,36:18:06,14:44:48.000000,Francia
305,2546 - MOINARD Philippe,V1H,130,36:18:09,14:44:51.000000,Francia
306,801 - MORATTO Mario,V2H,30,36:18:32,14:45:14.000000,Francia
307,"361 - NEALE Matthew
LDWA",SEH,129,36:18:44,14:45:26.000000,Reino Unido
308,"694 - FOURNIER Christophe
ESCO",V1H,131,36:21:00,14:47:42.000000,Francia
309,"4022 - CHEVASSU Félix
AS GROUPE SFR",SEH,130,36:21:00,14:47:42.000000,Francia
310,"163 - PETIAU Patrice
CORSICA RUN X TREM",V1H,132,36:21:01,14:47:43.000000,Francia
311,"312 - BORTOLOTTO Gabriele
SPIRITO TRAIL",SEH,131,36:22:25,14:49:07.000000,Italia
312,"2449 - ZAMBON Andrea
GANG DEL BOSCO - VENEZIA RUNNERS",SEH,131,36:22:25,14:49:07.000000,Italia
313,"3756 - MARTIN POZAS Jesus Emiliano
TIERRA TRAGAME",V1H,133,36:23:18,14:50:00.000000,España
314,3790 - DENISE Vincent,SEH,133,36:24:11,14:50:53.000000,Francia
315,3902 - HORENT FRANCK,SEH,134,36:24:23,14:51:05.000000,Francia
316,"2524 - VIERA Moises
CLUB DEPORTIVO ARISTA-DEPORTES SALUD",SEH,135,36:26:08,14:52:50.000000,España
317,"2772 - GONZALEZ DIAZ Fernando
CLUB DEPORTIVO ARISTA-BASE DEPORTES SALUD",SEH,135,36:26:08,14:52:50.000000,España
318,"3195 - RODRIGUEZ CASTRO Alberto
CLUB DEPORTIVO ARISTA-BASE DEPORTES SALUD",SEH,137,36:26:09,14:52:51.000000,España
319,"2372 - MOEDINGER Walter
SV JUNGINGEN",V2H,31,36:26:20,14:53:02.000000,Alemania
320,"3338 - PECHE Jacky
CMBM",V2H,32,36:29:26,14:56:08.000000,Francia
321,344 - CHAU Xavier,V1H,134,36:32:59,14:59:41.000000,Francia
322,3632 - QUERRY Christophe,SEH,138,36:33:00,14:59:42.000000,Francia
323,"150 - VETTORI Paolo
GRUPPO SPORTIVI CHIVASSESI",V2H,33,36:35:04,15:01:46.000000,Italia
324,"2289 - QUAGINI Luca
AMICI DEL MOMBARONE",V1H,135,36:35:04,15:01:46.000000,Italia
325,"3112 - PIEL Hubert
LEGENDRE BRETAGNE",V1H,136,36:37:02,15:03:44.000000,Francia
326,"2305 - OUVRIER-NEYRET Edmond
STAUBLI FAVERGES",V1H,137,36:38:17,15:04:59.000000,Francia
327,"3408 - COLONNELLO Chiara
MONTANAIA RACING",V1F,3,36:39:54,15:06:36.000000,Italia
328,455 - FORMAZ Denis,SEH,139,36:40:05,15:06:47.000000,Suiza
329,2474 - VUAGNOUX Thierry,V1H,138,36:41:06,15:07:48.000000,Francia
330,3228 - SEKI Junichi,SEH,140,36:41:12,15:07:54.000000,Japón
331,"290 - DORIDANT Bruno
SPECK SPORTS",V1H,139,36:44:13,15:10:55.000000,Francia
332,3448 - AUBERIX Lionel,SEH,141,36:45:38,15:12:20.000000,Francia
333,338 - CRENN Roland,V2H,34,36:45:39,15:12:21.000000,Francia
334,3816 - RAVIER Denis,V2H,34,36:45:39,15:12:21.000000,Francia
335,362 - LE ROUX Eric,SEH,142,36:45:59,15:12:41.000000,Francia
336,"391 - ORNATI Cesare
CAI OMEGNA",V2H,36,36:45:59,15:12:41.000000,Italia
337,2018 - LECOT Jean-Marie,V2H,37,36:46:42,15:13:24.000000,Francia
338,"3616 - CHEVALLIER Nicolas
CMBM - Sport 2000 La Roche",V1H,140,36:48:10,15:14:52.000000,Francia
339,512 - ILLAMOLA VILALTA Xavier,SEH,143,36:49:03,15:15:45.000000,España
340,"513 - MUNOZ MUNOZ Albert
EME ESPORTS",SEH,143,36:49:03,15:15:45.000000,España
341,"3889 - MEYER Robin
Les Chevaliers du Vent – Batibois Alsace",V1H,141,36:52:06,15:18:48.000000,Francia
342,"3946 - DAURIAC Philippe
LES CHEVALIERS DU VENT - BATIBOIS",SEH,145,36:52:06,15:18:48.000000,Francia
343,"81 - BROSSARD Eric
ASSOCIATION OFFREZ-MOI LA LUNE",SEH,146,36:53:04,15:19:46.000000,Bélgica
344,3280 - VAN DER VEKEN Pascal,V1H,142,36:53:04,15:19:46.000000,Bélgica
345,3374 - BRASSEL Maria,V2F,2,36:53:38,15:20:20.000000,Suiza
346,"2993 - FLOURY Stephane
US METRO TRIATHLON",SEH,147,36:53:44,15:20:26.000000,Francia
347,599 - LEGRON Olivier,V1H,143,36:54:52,15:21:34.000000,Francia
348,3850 - ZANONI Paolo,V1H,144,36:54:57,15:21:39.000000,Italia
349,3017 - GILLET Franck,V1H,145,36:55:01,15:21:43.000000,Francia
350,"3890 - DELMAS Stephane
CHEVALIERS DU VENTS - BATIBOIS ALSACE",SEH,148,36:55:01,15:21:43.000000,Francia
351,"2757 - DOMERGUE Thomas
CHICHON TREK",V1H,146,36:55:53,15:22:35.000000,Francia
352,"549 - VISIGALLI Paolo
ROAD RUNNERS CLUB MILANO",SEH,149,36:58:02,15:24:44.000000,Italia
353,3605 - DUTERME virginie,SEF,12,36:59:11,15:25:53.000000,Francia
354,"4075 - DOURTE Olivier
LES CELESTES",SEH,150,37:05:49,15:32:31.000000,Bélgica
355,2250 - GARCIA-CATALAN Ramon,V1H,147,37:06:18,15:33:00.000000,España
356,499 - GERGELE Laurent,SEH,151,37:06:52,15:33:34.000000,Francia
357,"3856 - MATSUMOTO Takayuki
Happy Trails/Team Ajari",SEH,152,37:07:02,15:33:44.000000,Japón
358,579 - VANDENHELSKEN Loïc,V1H,148,37:07:25,15:34:07.000000,Francia
359,"3694 - QUINTON Christophe
ACCRORUN VILLEPREUX",SEH,153,37:08:11,15:34:53.000000,Francia
360,3300 - PUCHEU PLANTE Bernard,V1H,149,37:10:14,15:36:56.000000,Francia
361,343 - GABORIEAU Gerald,V1H,150,37:10:36,15:37:18.000000,Francia
362,"3979 - GUYOT-MALAQUIN geraldine
AS BAZAINVILLE",V1F,4,37:10:45,15:37:27.000000,Francia
363,3170 - GRANT Jeff,SEH,154,37:10:47,15:37:29.000000,Estados Unidos
364,"3475 - OREGGIA Tani
THUNDERCATS",SEH,155,37:11:09,15:37:51.000000,Brasil
365,"284 - MAZZOCCHI Luigi
TRAIL BRESCIA",V2H,38,37:13:48,15:40:30.000000,Italia
366,3049 - LEROY Theo,V2H,39,37:14:57,15:41:39.000000,Bélgica
367,"2371 - MAROLLEAU Damien
ASPTT MONCOUTANT",SEH,156,37:18:05,15:44:47.000000,Francia
368,"3435 - TILHET-PRAT Jean-Francois
CASCANTHEIA",V1H,151,37:18:06,15:44:48.000000,Francia
369,"373 - LATOUR Clement
TEAM VAGABOND",SEH,157,37:19:35,15:46:17.000000,Francia
370,"2697 - HENRION Patrick
ACCM",V2H,40,37:19:37,15:46:19.000000,Francia
371,2928 - LE GOFF Franck,SEH,158,37:21:52,15:48:34.000000,Francia
372,"385 - MELCHIORRI Marco
ATLETIC TEAM 2000",V1H,152,37:24:04,15:50:46.000000,Italia
373,"2269 - MAZZOLA Fernando
ATL MARIANO COMENSE",V1H,153,37:26:11,15:52:53.000000,Italia
374,"3087 - LEMOINE Stephane
NON LICENCIE",V2H,41,37:26:38,15:53:20.000000,Francia
375,1041 - POTTIN Antoine,SEH,159,37:27:26,15:54:08.000000,Francia
376,"266 - DEMIRDJIAN Hervé
MEGA",V1H,154,37:28:21,15:55:03.000000,Francia
377,"3983 - GUIGNOT Martin
EASQY",SEH,160,37:29:04,15:55:46.000000,Francia
378,2349 - FONTAINE Cedric,SEH,161,37:29:19,15:56:01.000000,Francia
379,3054 - LE FLECHE Christophe,V1H,155,37:31:57,15:58:39.000000,Francia
380,"3252 - SINCLAIR Robert
DUNDEE ROAD RUNNERS",SEH,162,37:35:01,16:01:43.000000,Reino Unido
381,"2170 - LIEGEOIS Bernard
ASRHV VALLEE DES LACS",V2H,42,37:35:24,16:02:06.000000,Francia
382,1073 - QUEHEN Xavier,SEH,163,37:35:27,16:02:09.000000,Francia
383,3921 - ROJO TRUJILLO Daniel,SEH,164,37:36:06,16:02:48.000000,España
384,"3646 - FALCY Jean Pierre
SKI CLUB BOIS D AMONT",V1H,156,37:38:30,16:05:12.000000,Suiza
385,565 - CAMELIN Thierry,V1H,157,37:38:32,16:05:14.000000,Francia
386,"586 - GRANAT Patrick
ASSOCIATION SPORTIVE NATIONALE DES DOUANES",V1H,158,37:38:35,16:05:17.000000,Francia
387,"2388 - ARIMON GIRONES Xavier
GR 7",V1H,159,37:38:50,16:05:32.000000,España
388,3857 - ACHARD Eric,V1H,160,37:39:10,16:05:52.000000,Francia
389,"2717 - GIL Frederic
FSGT 30",V1H,161,37:40:28,16:07:10.000000,Francia
390,"2337 - LEVIS Hugues
800 BURNINGS CREW",SEH,165,37:40:29,16:07:11.000000,Francia
391,"2221 - SERRAZINA Jorge
CA Obidos",V2H,43,37:40:34,16:07:16.000000,Portugal
392,2483 - RISPOLIE Denise,SEF,13,37:40:40,16:07:22.000000,Canadá
393,2890 - KELLY Audrey,SEF,13,37:40:40,16:07:22.000000,Canadá
394,2830 - VERILHAC Marc,V2H,44,37:40:45,16:07:27.000000,Francia
395,"3201 - HERNANDEZ Eric
CAP MONTAS",V1H,162,37:40:56,16:07:38.000000,Francia
396,3427 - ARDOUIN Christophe,V1H,163,37:41:03,16:07:45.000000,Francia
397,3059 - NOGARET Alain,SEH,166,37:41:09,16:07:51.000000,Francia
398,"3752 - BLOC'H Remy
UNE OASIS POUR LA SCLEROSE EN PLAQUES",V1H,164,37:41:12,16:07:54.000000,Francia
399,"3050 - PIAZZO Mario
SPIRITOLIMPICO",SEH,167,37:42:50,16:09:32.000000,Italia
400,"2076 - TEYNIE Yves
INTERSPORT VANNES",V1H,165,37:43:34,16:10:16.000000,Francia
401,616 - BLANCHARD Philippe,SEH,168,37:44:04,16:10:46.000000,Francia
402,"2348 - ROY Martial
TEAM TRI RUNNING LORIENT",V1H,166,37:44:07,16:10:49.000000,Francia
403,"2574 - ISERNIA Ruggiero
MAGIC TEAM MONTE BIANCO",V1H,167,37:44:45,16:11:27.000000,Italia
404,3537 - POIRAUD Jean-Francois,V1H,168,37:45:37,16:12:19.000000,Francia
405,"3703 - CRETIN Denis
TRIATHLON MONTBELIARD",V2H,45,37:46:56,16:13:38.000000,Francia
406,"2424 - BATTAGLIA Alberto
2002 MARATHON CLUB",V1H,169,37:47:43,16:14:25.000000,Italia
407,2504 - BROWN Richard,V1H,170,37:47:54,16:14:36.000000,Reino Unido
408,"2594 - MOULDING Jon
NOT APPLICABLE",SEH,169,37:47:54,16:14:36.000000,Reino Unido
409,"3109 - BAYLE olivier
XTTR63 LE MONT DORE",V1H,171,37:50:03,16:16:45.000000,Francia
410,2722 - PLATIER Christophe,V1H,172,37:50:32,16:17:14.000000,Francia
411,"2383 - SMETS Christophe
CEPAL",V1H,173,37:51:17,16:17:59.000000,Bélgica
412,2529 - FLORI Pierre,V1H,174,37:53:33,16:20:15.000000,Francia
413,3197 - GALLO Emanuele,SEH,170,37:54:00,16:20:42.000000,Italia
414,3517 - PERCHAT Patrick,V2H,46,37:54:28,16:21:10.000000,Francia
415,"2958 - MAKIN David
TEAM KRYPTON",V1H,175,37:54:35,16:21:17.000000,Reino Unido
416,"3689 - MOSCATELLI Cédric
DENIV",SEH,171,37:55:21,16:22:03.000000,Francia
417,"765 - CREIGNOU Jean Yves
KAOLINS QUESSOY",V1H,176,37:56:21,16:23:03.000000,Francia
418,"3251 - BRIANT Yoann
SOCIETE DES TOURISTES DU DAUPHINE",SEH,172,37:56:23,16:23:05.000000,Francia
419,"2948 - GREMEAUX Denis
ASCEA CADARACHE",V1H,177,37:56:24,16:23:06.000000,Francia
420,"410 - HAGUENIN Jerome
LIVRY GARGAN ATHLETISME",V1H,178,37:56:26,16:23:08.000000,Francia
421,2988 - BAIETTO Jean Marc,V2H,47,37:56:36,16:23:18.000000,Francia
422,"2819 - PROVOST Laurent
ACCRORUN VILLEPREUX",SEH,173,37:58:23,16:25:05.000000,Francia
423,3431 - GAS Frederic,SEH,174,38:00:28,16:27:10.000000,Francia
424,"2929 - RILEY Simon
METROPOLITAN POLICE",SEH,175,38:03:01,16:29:43.000000,Reino Unido
425,"2938 - GODDARD Simon
HAMPSHIRE POLICE",SEH,175,38:03:01,16:29:43.000000,Reino Unido
426,"703 - GIRAULT Stephane
RENAULT VSF",V1H,179,38:04:39,16:31:21.000000,Francia
427,"879 - BEAUDOUIN Michel
SALLANCHES PASSY AC",V1H,180,38:05:45,16:32:27.000000,Francia
428,607 - GERMANAZ yannick,SEH,177,38:06:00,16:32:42.000000,Francia
429,501 - MASSON Yvan,SEH,178,38:06:38,16:33:20.000000,Francia
430,"297 - TISSOT Laurent
ND2BR/ZOOM ZOOM HUSKY",V1H,181,38:06:42,16:33:24.000000,Francia
431,2558 - SCHALLER Jacques,V2H,48,38:09:22,16:36:04.000000,Suiza
432,"2573 - BILAND Jonas
OLG CORDOBA",ESH,3,38:09:45,16:36:27.000000,Suiza
433,942 - SAULAY Joel,V1H,182,38:11:46,16:38:28.000000,Francia
434,"2820 - SIRGO RODRIGUEZ Maximo
GM PENAS",SEH,179,38:11:59,16:38:41.000000,España
435,3306 - ROSSET Philippe,V2H,49,38:13:39,16:40:21.000000,Suiza
436,"3482 - FERNANDEZ RUIZ Mariano
C.A.O.",V2H,50,38:15:00,16:41:42.000000,España
437,"3015 - CADET Pascal
Cala course Argonay",V1H,183,38:16:20,16:43:02.000000,Francia
438,2572 - MAREAU Pascal,V1H,184,38:16:21,16:43:03.000000,Francia
439,"2550 - RABOUD Christophe
JOGGINNESS",V1H,185,38:17:08,16:43:50.000000,Suiza
440,"628 - CHIRI Duilio
ATL VALPELLICE",V1H,186,38:17:37,16:44:19.000000,Italia
441,"2496 - BERSANS Francoise
MARIA BLANCA",V2F,3,38:18:47,16:45:29.000000,Francia
442,"3687 - CONVERT Dominique
Total",V1H,187,38:18:47,16:45:29.000000,Francia
443,"2101 - ROVELLI Roberto
ALTITUDE",V1H,188,38:19:10,16:45:52.000000,Italia
444,"3610 - GRAF Philippe
PORT AUTONOME DE STRASBOURG",V1H,189,38:20:39,16:47:21.000000,Francia
445,"2339 - RAMIREZ PEREZ Francisco
CLUB DE HOCKEY ALCALA",V1H,190,38:20:58,16:47:40.000000,España
446,"2391 - DENIZ HOLTMANN Pedro
C.D. ARISTA-BASE DEPORTES SALUD",V1H,191,38:21:30,16:48:12.000000,España
447,3567 - VALDERAS Miguel Angel,SEH,180,38:21:30,16:48:12.000000,España
448,"2290 - FARTHING Christian
BERLINER FLUGHAFEN",V1H,192,38:22:40,16:49:22.000000,Alemania
449,"2105 - KANOBELJ Marco
COURMAYEUR TRAILERS",SEH,181,38:24:26,16:51:08.000000,Italia
450,2132 - ANTHOINE Denis,V1H,193,38:24:44,16:51:26.000000,Francia
451,2959 - CORVI Jean-Michel,V1H,194,38:24:56,16:51:38.000000,Francia
452,"641 - PRAT LLORENS Marta
2 X 2 SANTPEDOR",SEF,15,38:25:18,16:52:00.000000,España
453,"3099 - RODRIGUEZ PINOL Francisco Javier
C.E. CASTELLAR",SEH,182,38:25:18,16:52:00.000000,España
454,"3145 - GHISLANZONI Riccardo
ASD FALCHI LECCO",SEH,183,38:25:21,16:52:03.000000,Italia
455,"2987 - BAUDEK Gerald
TSV FRIEDBERG-FAUERBACH",V1H,195,38:25:39,16:52:21.000000,Alemania
456,"2877 - ECKE Thomas
USV-JENA",V1H,196,38:26:31,16:53:13.000000,Alemania
457,"598 - JEANSON Hubert
RACING LETI",V1H,197,38:29:47,16:56:29.000000,Francia
458,2045 - RIMAILHO Joel,V1H,198,38:30:13,16:56:55.000000,Francia
459,"2019 - GRENNO Raphaël
Pompiers Carouge",SEH,184,38:34:42,17:01:24.000000,Suiza
460,"2016 - SEILLER Thierry
ASL LA ROBERTSAU",SEH,185,38:37:32,17:04:14.000000,Francia
461,"2260 - FISCHER Harald
OBERSTDORF",V1H,199,38:38:17,17:04:59.000000,Alemania
462,"3288 - BOLANOS SUAREZ Jose Juan
CLUB DEPORTIVO ARISTA-BASE DEPORTES SALUD",SEH,186,38:39:24,17:06:06.000000,España
463,"2809 - ESCUDERO Thierry
TRAILERS DU MOLE",V1H,200,38:39:30,17:06:12.000000,Francia
464,"540 - SOULIE Laurent
CPLP LA PRIMAUBE",V1H,201,38:42:38,17:09:20.000000,Francia
465,3514 - VEYRUNES Monique,V2F,4,38:42:38,17:09:20.000000,Francia
466,"2869 - BOSSUT Eric
TAILLAVENTURE",V1H,202,38:43:11,17:09:53.000000,Francia
467,2840 - VANLAAR Michel,V1H,203,38:44:29,17:11:11.000000,Bélgica
468,2543 - BEAUMONT Olivier,V1H,204,38:44:31,17:11:13.000000,Francia
469,"782 - CAPDEVILA VAZQUEZ Xavier
CLUB ATLETIC RUNNING",V2H,51,38:45:15,17:11:57.000000,España
470,"3753 - ZAVODNIK Martin
Moravec Benesov",SEH,187,38:45:23,17:12:05.000000,República Checa
471,"3058 - MASSON Pascal
SAPEURS POMPIERS EPERNAY",V1H,205,38:46:21,17:13:03.000000,Francia
472,2978 - PELMONT Denis,V1H,206,38:47:13,17:13:55.000000,Francia
473,"2511 - SCHROEDER Thomas
Team ERDINGER Alkoholfrei",V1H,207,38:48:14,17:14:56.000000,Alemania
474,3317 - LATXAGUE Thierry,SEH,188,38:48:32,17:15:14.000000,Francia
475,2037 - HEINE Denis,V1H,208,38:48:39,17:15:21.000000,Bélgica
476,"2845 - SCHWEINBERGER Bernd
TSV 1860 MUNCHEN",V1H,209,38:49:52,17:16:34.000000,Alemania
477,2982 - CHAMBRIARD Loic,SEH,189,38:50:23,17:17:05.000000,Francia
478,"2090 - STAPELLE Éric
SMAC",V1H,210,38:51:19,17:18:01.000000,Bélgica
479,"2133 - WAGEN Martin
LSV BASEL",V1H,211,38:52:14,17:18:56.000000,Suiza
480,2564 - CORRALES GUTIERREZ Guillermo,SEH,190,38:52:30,17:19:12.000000,España
481,"3402 - PEULA-GARCIA Jose Manuel
ATLETISMO Y MONTANA ATARFE",V1H,212,38:52:48,17:19:30.000000,España
482,"2718 - CARRE Christophe
FR ANSE",SEH,191,38:54:37,17:21:19.000000,Francia
483,"2233 - BEZAS Stamatios - Dimitrios
SAFANS",SEH,192,38:55:41,17:22:23.000000,Grecia
484,"2049 - ATHANASOPOULOS Leonidas
SAFANS",SEH,193,38:55:42,17:22:24.000000,Grecia
485,"2000 - POLETTI Michel
TRAILERS DU MONT-BLANC",V2H,52,38:56:24,17:23:06.000000,Francia
486,"2423 - FLEURENCE Daniel
ASPS SAVIGNY LE TEMPLE",V1H,213,38:57:57,17:24:39.000000,Francia
487,"2886 - THOMPSON John
SKELMERSDALE BOUNDARY HARRIERS",V1H,214,38:58:35,17:25:17.000000,Reino Unido
488,"2900 - RALPHS David
NEWBURGH NOMADS",V1H,215,38:58:36,17:25:18.000000,Reino Unido
489,3644 - LEHMANN Fredy,V2H,53,38:58:47,17:25:29.000000,Francia
490,4061 - GARNIER Laurent,SEH,194,38:59:41,17:26:23.000000,Francia
491,"2130 - GROSSEMY Vincent
JOGING CLUB DE BILLY BERCLAU",SEH,195,39:04:19,17:31:01.000000,Francia
492,"2984 - NARBAUD Vincent
AMICALE DE NEUVILLE ATHLETISME",V1H,216,39:04:39,17:31:21.000000,Francia
493,2106 - MARTIN Pascal,V1H,217,39:04:53,17:31:35.000000,Francia
494,2036 - CAULIER Guy,SEH,196,39:06:47,17:33:29.000000,Francia
495,"3860 - JOY Steve
PATOUPISTOU TEAM",V1H,218,39:07:49,17:34:31.000000,Estados Unidos
496,"2063 - BREHE Michael
LG FC BAYERN OSNABRUCK",V1H,219,39:08:27,17:35:09.000000,Alemania
497,"2359 - SHEFFIELD Drew
WOOTTON ROAD RUNNERS",SEH,197,39:12:39,17:39:21.000000,Reino Unido
498,4039 - ANN Byung Sik,SEH,198,39:13:29,17:40:11.000000,Corea del Sur
499,"3852 - VESCO Silvia
CHAMONIX MONT BLANC MARATHON",V2F,5,39:13:37,17:40:19.000000,Italia
500,2535 - BOUDAUD jerome,V1H,220,39:14:07,17:40:49.000000,Francia
501,2866 - FRITZ Marc,V1H,221,39:14:08,17:40:50.000000,Francia
502,804 - BRISSET Kévin,SEH,199,39:15:22,17:42:04.000000,Francia
503,"3645 - FLANDRIN Jerome
la roche vendée triathlon",SEH,200,39:16:05,17:42:47.000000,Francia
504,"366 - PETITJEAN Damien
UASG",SEH,201,39:17:21,17:44:03.000000,Francia
505,"477 - CORMIER Gilles
U.A.S.G.",V1H,222,39:17:21,17:44:03.000000,Francia
506,"3974 - THEZE Laurent
UASG - ASB",V2H,54,39:17:21,17:44:03.000000,Francia
507,"3898 - BYRNE Keith
THE NORTH FACE",V1H,223,39:18:14,17:44:56.000000,Reino Unido
508,"2570 - MEYER Gilbert
PCA/ACRAEDERSHEIM",V2H,55,39:20:10,17:46:52.000000,Francia
509,228 - LEUENBERGER Patrick,V1H,224,39:20:43,17:47:25.000000,Suiza
510,"3530 - BISOGNO Jean Francois
MARSEILLE TRAIL CLUB",V1H,225,39:20:45,17:47:27.000000,Francia
511,"1027 - LAVIE Jean-Marc
CASCANTELHA TRAIL ORTHEZ",V2H,56,39:21:33,17:48:15.000000,Francia
512,"3747 - LAUNAY stéphane
CAF LEMAN",V1H,226,39:21:59,17:48:41.000000,Francia
513,2889 - SERVAIS Yohan,SEH,202,39:24:12,17:50:54.000000,Francia
514,"2761 - LEREFAIT Christophe
POMPIER PONT-AUDEMER",SEH,203,39:25:27,17:52:09.000000,Francia
515,905 - DUFLOS Benoit,V2H,57,39:25:38,17:52:20.000000,Francia
516,2267 - ARTIGAS Josep,V1H,227,39:26:22,17:53:04.000000,España
517,"647 - CLAUSER Hugues
BATIBOIS ALSACE",V1H,228,39:27:06,17:53:48.000000,Francia
518,3891 - JAEG Dominique,SEH,204,39:27:06,17:53:48.000000,Francia
519,"619 - VINSON Bernard
VEO 2000 LA PLAGNE",V1H,229,39:27:19,17:54:01.000000,Francia
520,2479 - HALLAMA Doris,SEF,16,39:27:51,17:54:33.000000,Austria
521,2493 - GOGL Hansjoerg,V2H,58,39:27:51,17:54:33.000000,Austria
522,"3987 - ROSS Christopher
STAFFORD HARRIERS",V1H,230,39:28:44,17:55:26.000000,Reino Unido
523,3323 - DAUGE Jean-Marc,V2H,59,39:28:58,17:55:40.000000,Francia
524,"2415 - MOSCHINI Cristiano
GANG DEL BOSCO-VENEZIA RUNNERS",V1H,231,39:29:07,17:55:49.000000,Italia
525,"2173 - GARDENES CLIVILLE Josep Antoni
TUGA ACTIVE WEAR",SEH,205,39:29:50,17:56:32.000000,España
526,"3706 - LUNA Serafi
UEC ANOIA",SEH,206,39:29:51,17:56:33.000000,España
527,"3334 - BROOKE Colin
LDWA",V3H,2,39:29:55,17:56:37.000000,Reino Unido
528,2077 - VACHERON Thierry,V1H,232,39:30:08,17:56:50.000000,Suiza
529,"629 - VAILLANT philippe
RACING CLUB NANTAIS",V1H,233,39:31:44,17:58:26.000000,Francia
530,"2341 - BLEAS Joan
RACING CLUB NANTAIS",SEH,207,39:31:44,17:58:26.000000,Francia
531,"658 - ARROSSA Michel
BAZTANDARRAK",V2H,60,39:32:09,17:58:51.000000,Francia
532,3600 - BARNETCHE Christian,V1H,234,39:32:10,17:58:52.000000,Francia
533,"3676 - JESTIN Pierre
BREIZ SPORT AVENTURE",V1H,235,39:32:17,17:58:59.000000,Francia
534,"2858 - CANALS I SALOMO Carles
UES",V1H,236,39:32:30,17:59:12.000000,España
535,3623 - GUILD Scott,SEH,208,39:35:08,18:01:50.000000,Estados Unidos
536,2229 - PILLAUD Stephane,SEH,209,39:35:10,18:01:52.000000,Francia
