posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
254,33:00:28,13:58:34,Hendrik SCHRAM,NONE,Países Bajos,M,VET-A,utmb,2017
255,33:00:48,13:58:54,Micha PETHE,TRAILRUNNING ALBULA,Alemania,M,SENIOR,utmb,2017
256,33:00:48,13:58:54,Damian DOSCH,ALD-CHARITY,Suiza,M,SENIOR,utmb,2017
257,33:01:26,13:59:32,Jean LAPALUS,NONE,Francia,M,VET-A,utmb,2017
258,33:03:19,14:01:25,Nicolas STAEHLE,NONE,Francia,M,SENIOR,utmb,2017
259,33:05:16,14:03:22,Oliverio QUINTANA BAEZ,ARISTA,España,M,VET-A,utmb,2017
260,33:05:43,14:03:49,Andrew RICHARDSON,SLEAFORD STRIDERS,Reino Unido,M,VET-B,utmb,2017
261,33:09:22,14:07:28,Patrick HEINE,NONE,Estados Unidos,M,SENIOR,utmb,2017
262,33:10:26,14:08:32,Julien DELEZE,TEAM HOKA SUISSE ,Suiza,M,SENIOR,utmb,2017
263,33:13:29,14:11:35,Nicolas CHARLET,CAP BOLLENE,Francia,M,VET-A,utmb,2017
264,33:16:26,14:14:32,Tim LYNDON,NRG,Australia,M,SENIOR,utmb,2017
265,33:18:58,14:17:04,Julien GUIBERTEAU,NONE,Francia,M,SENIOR,utmb,2017
266,33:20:31,14:18:37,Lisa MEHL,GORE RUNNING WEAR,Alemania,F,SENIOR,utmb,2017
267,33:22:29,14:20:35,Xiaolin WANG,TECNICA TRAILRUNNING TEAM,China,M,VET-A,utmb,2017
268,33:23:26,14:21:32,Bo LARSSON,NONE,Dinamarca,M,SENIOR,utmb,2017
269,33:25:54,14:24:00,Javier LUIS GONZALEZ MARCOS,MADERAS SANTANA,España,M,VET-A,utmb,2017
270,33:26:36,14:24:42,Richard STAITE,NONE,Reino Unido,M,VET-A,utmb,2017
271,33:26:38,14:24:44,Anna TROUP,TRAIL RUNNING ASSOCIATION,Reino Unido,F,VET-A,utmb,2017
272,33:26:49,14:24:55,Grzegorz URAMEK,NONE,Polonia,M,VET-A,utmb,2017
273,33:27:27,14:25:33,Knattapisit KRUTKRONGCHAI,AIA VITALITY,Tailandia,M,VET-A,utmb,2017
274,33:28:57,14:27:03,Mariusz HATALA,BB RUNNERS,Polonia,M,SENIOR,utmb,2017
275,33:29:29,14:27:35,Tomislav KAPETANOVIC,NONE,Croacia,M,VET-A,utmb,2017
276,33:31:43,14:29:49,Ruben DEGIORGIO,AGONES SFC,Malta,M,SENIOR,utmb,2017
277,33:31:54,14:30:00,Carlos PRADES BELTRÁN,NONE,España,M,VET-A,utmb,2017
278,33:32:13,14:30:19,Regis LALLEMAND,ASRHV,Francia,M,VET-A,utmb,2017
279,33:32:42,14:30:48,Patrik HILLERSTROM,GUDO SK,Suecia,M,VET-A,utmb,2017
280,33:32:42,14:30:48,Oliver WEBB,NONE,Reino Unido,M,VET-A,utmb,2017
281,33:40:32,14:38:38,Marc CHIRAT JEAN,NONE,Francia,M,SENIOR,utmb,2017
282,33:40:54,14:39:00,Ismael L'AZIRI,CENTRE EXTA. CALLUS,España,M,VET-A,utmb,2017
283,33:41:17,14:39:23,Roberto KOCH,NONE,Argentina,M,SENIOR,utmb,2017
284,33:41:58,14:40:04,Michel MARCHAND,NONE,Francia,M,SENIOR,utmb,2017
285,33:42:22,14:40:28,Manuel BRAÑA LOPEZ JUAN,FORMA-TRAIL,España,M,SENIOR,utmb,2017
286,33:44:14,14:42:20,Francesco MISLEY,TEAM MUD AND SNOW,Italia,M,SENIOR,utmb,2017
287,33:44:48,14:42:54,Nicolas DRUMEZ,NONE,Francia,M,SENIOR,utmb,2017
288,33:44:50,14:42:56,Craig HERTZ,NONE,Estados Unidos,M,SENIOR,utmb,2017
289,33:44:57,14:43:03,Maciej CZEKAJ,EBS SIEBIEGA CK,Polonia,M,SENIOR,utmb,2017
290,33:48:13,14:46:19,Francesco GOGGI,NONE,Italia,M,VET-A,utmb,2017
291,33:49:46,14:47:52,Eric DESHAIES,NONE,Canadá,M,VET-A,utmb,2017
292,33:51:59,14:50:05,Benoît LEGER,100% TRAIL ANGERS,Francia,M,SENIOR,utmb,2017
293,33:52:30,14:50:36,Mermillod,NONE,Francia,M,SENIOR,utmb,2017
294,33:54:51,14:52:57,Aleksandr IVAKIN,MOUNTAIN-RACE.RU,Rusia,M,SENIOR,utmb,2017
295,33:56:56,14:55:02,Pascal DAMOUR,CEVENNES TRAIL CLUB,Francia,M,VET-B,utmb,2017
296,33:57:31,14:55:37,Grenat,RTT 74,Francia,M,VET-A,utmb,2017
297,33:58:12,14:56:18,João NUNES,RUNNERS CLINIC,Portugal,M,VET-A,utmb,2017
298,34:00:52,14:58:58,Igor WRONKOWSKI,PSY GOŃCZE,Polonia,M,SENIOR,utmb,2017
299,34:01:51,14:59:57,Christoph CASTELBERG,NONE,Suiza,M,VET-A,utmb,2017
300,34:02:19,15:00:25,Richard TURGEON,SKINOUK,Canadá,M,VET-B,utmb,2017
301,34:04:39,15:02:45,Lei YU,COLUMBIA,China,M,SENIOR,utmb,2017
302,34:05:01,15:03:07,Mads BLUME,TEJN IF ,Dinamarca,M,SENIOR,utmb,2017
303,34:05:07,15:03:13,Ed FISHER,NONE,Reino Unido,M,SENIOR,utmb,2017
304,34:07:42,15:05:48,Michał KIECOŃ,USTROŃ MOUNTAIN TEAM,Polonia,M,SENIOR,utmb,2017
305,34:08:57,15:07:03,Stephen MARKS,RUGBY & NORTHAMPTON AC,Reino Unido,M,VET-A,utmb,2017
306,34:08:58,15:07:04,Steven WYATT,AT YOUR PACE TRAIL TEAM,Reino Unido,M,VET-A,utmb,2017
307,34:08:58,15:07:04,Dean OLDFIELD,RUGBY & NORTHAMPTON AC,Reino Unido,M,VET-A,utmb,2017
308,34:09:02,15:07:08,Federico NIMER ECHAVE ISAAC,DANIEL SIMBRON RUNNING TEAM,Argentina,M,SENIOR,utmb,2017
309,34:09:31,15:07:37,Zoran KURDIJA,MOGU DUGO,Croacia,M,VET-B,utmb,2017
310,34:10:02,15:08:08,Fernando ALONSO PLAZA,A.D.GRUPO MONTANA PEGASO,España,M,VET-A,utmb,2017
311,34:11:31,15:09:37,Jie CHEN,NONE,China,M,SENIOR,utmb,2017
312,34:12:08,15:10:14,Meredith EDWARDS,LA SPORTIVA NA,Estados Unidos,F,SENIOR,utmb,2017
313,34:12:49,15:10:55,Marko MATTILA,VKV,Finlandia,M,VET-A,utmb,2017
314,34:13:38,15:11:44,Norimasa UCHIDA,TEAM 100 MILES,Japón,M,VET-A,utmb,2017
315,34:16:42,15:14:48,Takashi WAKAHAMA,RUN TKO,Japón,M,SENIOR,utmb,2017
316,34:19:00,15:17:06,Xavier LE RUEN FRANCOIS,NONE,Francia,M,SENIOR,utmb,2017
317,34:19:53,15:17:59,Ivan MOLEON ROBILLARD,ALPINO DE BENALMADENA AIRONTRIATH,España,M,SENIOR,utmb,2017
318,34:20:03,15:18:09,Iulian GRIGORE,CIUCAS X3,Rumania,M,VET-A,utmb,2017
319,34:21:07,15:19:13,Daniel GRATALOUP,TR'AILLEURS,Francia,M,VET-B,utmb,2017
320,34:21:59,15:20:05,Cristobal MARTEL BASTIDA,TURDETANIA TEAM,España,M,VET-A,utmb,2017
321,34:22:22,15:20:28,Jacek SWIDEREK,NONE,Polonia,M,VET-A,utmb,2017
322,34:22:26,15:20:32,Andreas PETTERSSON,LONESOME RUNNERS,Suecia,M,VET-A,utmb,2017
323,34:22:36,15:20:42,Roland COLL,TRAIL VERNET AVENTURE,Francia,M,VET-A,utmb,2017
324,34:23:30,15:21:36,Jean DOSSOT,ERRANCE REIMS EUROPE CLUB,Francia,M,VET-B,utmb,2017
325,34:24:35,15:22:41,Carlos BELTRÁN SÁNCHEZ,TORREBLANCA,España,M,VET-A,utmb,2017
326,34:30:56,15:29:02,Baptiste DERVILLE,AIX ATHLE PROVENCE,Francia,M,SENIOR,utmb,2017
327,34:31:40,15:29:46,Alejandro CASTARLENAS CHELA,MONTANEROS DE ARAGON BARBASTRO,España,M,VET-B,utmb,2017
328,34:31:59,15:30:05,Cedric MALENGREAU,PLOUGASTEL SPORT NATURE,Francia,M,VET-A,utmb,2017
329,34:32:07,15:30:13,Jordi GODAYOL PUJOL,UNIO EX. VIC - LLUNA PLENA,España,M,VET-A,utmb,2017
330,34:33:15,15:31:21,Quentin BAULIER,NONE,Francia,M,SENIOR,utmb,2017
331,34:33:31,15:31:37,Ben SHIRLEY,WELLINGBOROUGH & DISTRICT AC,Reino Unido,M,VET-A,utmb,2017
332,34:33:32,15:31:38,Michael DUGGAN,TRAIL RUNNING ASSOCIATION OF QUEENSLAND,Australia,M,VET-A,utmb,2017
333,34:33:55,15:32:01,Olivier HERAND,NONE,Francia,M,SENIOR,utmb,2017
334,34:35:22,15:33:28,Tomasz SADOWSKI,KOSSMATE ŻUKI,Polonia,M,VET-A,utmb,2017
335,34:36:53,15:34:59,Fabien NELIN,NONE,Francia,M,SENIOR,utmb,2017
336,34:37:27,15:35:33,David BOIRON,NONE,Francia,M,VET-A,utmb,2017
337,34:37:54,15:36:00,Tahar ABERKANE,CORCY ENDURANCE,Francia,M,VET-B,utmb,2017
338,34:38:28,15:36:34,Gérard MINARY,NONE,Francia,M,VET-C,utmb,2017
339,34:38:46,15:36:52,James MACE,NONE,Reino Unido,M,SENIOR,utmb,2017
340,34:42:21,15:40:27,Krzysztof KUTER,KONDYCJA,Polonia,M,SENIOR,utmb,2017
341,34:44:17,15:42:23,Tiziano TOPPAN,CIMAVILLA RUNNING TEAM,Italia,M,SENIOR,utmb,2017
342,34:44:19,15:42:25,Emanuele FORNASIER,NONE,Italia,M,SENIOR,utmb,2017
343,34:45:07,15:43:13,A. GONZALEZ ARAGON CARLOS,NONE,España,M,SENIOR,utmb,2017
344,34:45:21,15:43:27,Roberto CASTAÑO GARCIA,A.D. SATORRA,España,M,SENIOR,utmb,2017
345,34:46:24,15:44:30,Didier DELEMONTEZ,NONE,Francia,M,VET-B,utmb,2017
346,34:47:56,15:46:02,Josep CARRERAS CARBONELL,NONE,España,M,SENIOR,utmb,2017
347,34:52:12,15:50:18,Fabrice GROSS,NONE,Francia,M,VET-A,utmb,2017
348,34:53:17,15:51:23,Robert HACKEL,DOA,Alemania,M,SENIOR,utmb,2017
349,34:53:18,15:51:24,Martin STRÖM,DOA,Suecia,M,SENIOR,utmb,2017
350,34:53:42,15:51:48,Jorge MARTINEZ MODESTO,SUTRAIL,España,M,VET-A,utmb,2017
351,34:57:01,15:55:07,Mathieu OLIVREAU,UA VERSAILLES,Francia,M,SENIOR,utmb,2017
352,34:57:16,15:55:22,Ninette BANOUN,NONE,Noruega,F,VET-B,utmb,2017
353,34:57:18,15:55:24,Linda BENGTSSON,KLAVERODS SKIDKLUBB,Suecia,F,SENIOR,utmb,2017
354,34:58:11,15:56:17,Man TSE SUI,NONE,Hong Kong,M,SENIOR,utmb,2017
355,34:58:12,15:56:18,Tik CHAN WAI,NONE,Hong Kong,M,SENIOR,utmb,2017
356,34:58:26,15:56:32,Frank MAIER,TRAILRUNNING TEAM MERRELL,Alemania,M,VET-B,utmb,2017
357,34:58:27,15:56:33,Urs OBERBACH,NONE,Alemania,M,SENIOR,utmb,2017
358,35:02:08,16:00:14,Jeremy SPENCER,NONE,Australia,M,VET-A,utmb,2017
359,35:04:13,16:02:19,Francois RENARD,NONE,Francia,M,SENIOR,utmb,2017
360,35:04:24,16:02:30,Rosell HOLT SIMON,NONE,Dinamarca,M,VET-A,utmb,2017
361,35:05:14,16:03:20,Jacek LISOWSKI,STAY INSANE,Polonia,M,VET-A,utmb,2017
362,35:07:02,16:05:08,Daniel ROCHE,CLCS FIRMINY,Francia,M,VET-B,utmb,2017
363,35:11:30,16:09:36,Gianluigi MIGNACCO,GLI ORSI A.S.D.,Italia,M,VET-A,utmb,2017
364,35:13:39,16:11:45,Nikolaos BOUTSINIS,BAG AND BAG,Grecia,M,VET-A,utmb,2017
365,35:14:03,16:12:09,Jocelyn KERBOURC'H,NONE,Francia,M,SENIOR,utmb,2017
366,35:14:51,16:12:57,Alexandre VAN AUSLOOS,NONE,Francia,M,VET-A,utmb,2017
367,35:16:17,16:14:23,Jonathan WILLIAMS,NONE,Reino Unido,M,VET-A,utmb,2017
368,35:19:07,16:17:13,Tom OTHER,NONE,Reino Unido,M,SENIOR,utmb,2017
369,35:20:52,16:18:58,Luciano PILATTI,NONE,Argentina,M,SENIOR,utmb,2017
370,35:21:37,16:19:43,Rocco SMIT,NRG,Australia,M,SENIOR,utmb,2017
371,35:21:39,16:19:45,Chantelle FARRELLY,NONE,Irlanda,F,SENIOR,utmb,2017
372,35:21:55,16:20:01,Ignacio DOHEIJO,THE NORTH FACE RUNNING TEAM ARGENTINA,Argentina,M,SENIOR,utmb,2017
373,35:22:25,16:20:31,Fabrice FAHY,OXYGEN3,Francia,M,VET-A,utmb,2017
374,35:22:50,16:20:56,Luca RONCORONI,NONE,Italia,M,VET-A,utmb,2017
375,35:24:09,16:22:15,Fabien PARMANTIER,NONE,Francia,M,SENIOR,utmb,2017
376,35:27:00,16:25:06,Marko HERMAN,TTK STRKA,Croacia,M,SENIOR,utmb,2017
377,35:32:02,16:30:08,Roberto OTAL PÉREZ,ZOITI RUNNERS,España,M,VET-A,utmb,2017
378,35:33:05,16:31:11,Krzysztof KUŚNIERZ,NONE,Polonia,M,VET-A,utmb,2017
379,35:33:54,16:32:00,Hermogines OLVIS,NONE,Filipinas,M,SENIOR,utmb,2017
380,35:34:44,16:32:50,Romain RAMBAUD,NONE,Francia,M,SENIOR,utmb,2017
381,35:36:18,16:34:24,Edwards FERGUS,NONE,Reino Unido,M,SENIOR,utmb,2017
382,35:36:56,16:35:02,Jethro DE DECKER,MATES,Sudáfrica,M,SENIOR,utmb,2017
383,35:38:14,16:36:20,Paolo CAPRARO,A.S.D ATINA TRAIL RUNNING,Italia,M,VET-A,utmb,2017
384,35:39:00,16:37:06,Mariano SANCHEZ RUIZ,FALCOTRAIL CEHEGIN,España,M,VET-A,utmb,2017
385,35:39:11,16:37:17,Joel LASSARA,VITAFORM EVASION ST DIDIER,Francia,M,VET-A,utmb,2017
386,35:39:31,16:37:37,Romain GROLEAU,NONE,Francia,M,SENIOR,utmb,2017
387,35:39:49,16:37:55,Paul TURNER,HELM HILL RUNNERS,Reino Unido,M,VET-A,utmb,2017
388,35:40:47,16:38:53,Vincent LAVY,FAC,Francia,M,VET-A,utmb,2017
389,35:42:24,16:40:30,Nicolas REYMOND,NONE,Francia,M,VET-A,utmb,2017
390,35:44:14,16:42:20,Mark BROOKS,PURETRAIL RUNNING,Reino Unido,M,VET-B,utmb,2017
391,35:45:39,16:43:45,Marcelo ARIAS MASSA,ANDES2ALPES - MERRELL,Chile,M,SENIOR,utmb,2017
392,35:45:52,16:43:58,Yves MOREAU,NONE,Bélgica,M,VET-A,utmb,2017
393,35:48:49,16:46:55,Demeter DICK,FH OO SPORTS TEAM,Austria,M,VET-A,utmb,2017
394,35:49:08,16:47:14,Stephane CHARRIEAU,NONE,Francia,M,VET-A,utmb,2017
395,35:53:18,16:51:24,Graham COOKE,NONE,Reino Unido,M,SENIOR,utmb,2017
396,35:53:18,16:51:24,Chris BIRD,DURHAM FELL RUNNERS,Reino Unido,M,SENIOR,utmb,2017
397,35:54:44,16:52:50,Tamaki MAEDA,OME TRAIL RUNNING CLUB,Japón,M,VET-A,utmb,2017
398,35:56:11,16:54:17,Michele EVANGELISTI,ASD TRAILLAB,Italia,M,SENIOR,utmb,2017
399,35:56:44,16:54:50,Simon ELLIS,CHESTER TRI CLUB,Reino Unido,M,VET-B,utmb,2017
400,35:57:20,16:55:26,Yasuhito OKUMURA,SHIGAUMARA,Japón,M,VET-B,utmb,2017
401,35:58:16,16:56:22,Jesús VILLENA MARTÍNEZ ANTONIO,C.D. UMAX TRAIL,España,M,SENIOR,utmb,2017
402,35:58:48,16:56:54,Daniel PEDREIRA AGUILAR,NONE,España,M,SENIOR,utmb,2017
403,35:59:19,16:57:25,Maciej GAWĘSKI,KW KRAKOW,Polonia,M,VET-A,utmb,2017
404,35:59:54,16:58:00,Xavier HERNAN,NONE,Andorra,M,SENIOR,utmb,2017
405,36:04:47,17:02:53,Frederic ARNAUD,NONE,Francia,M,VET-B,utmb,2017
406,36:06:33,17:04:39,Cesar CANITO,GTT - ARMAZEM DO CAFFE,Portugal,M,VET-A,utmb,2017
407,36:06:34,17:04:40,Jose FIGUEIREDO,NONE,Portugal,M,SENIOR,utmb,2017
408,36:10:16,17:08:22,Rachel LONG,NONE,Estados Unidos,F,SENIOR,utmb,2017
409,36:12:55,17:11:01,Eric OUSTRY,CENTRE DEUX ROUES,Francia,M,SENIOR,utmb,2017
410,36:13:08,17:11:14,Jose SEVENO,NONE,Francia,M,VET-A,utmb,2017
411,36:14:03,17:12:09,Francois AMIEL JEAN,NONE,Francia,M,VET-A,utmb,2017
412,36:14:32,17:12:38,Rafael HERNANDEZ GARCIA JOSE,CLUB MONTANA DE CHICLANA,España,M,VET-A,utmb,2017
413,36:16:44,17:14:50,Bungo OTSUKI,NONE,Japón,M,VET-A,utmb,2017
414,36:17:39,17:15:45,Enrique MAS CASANOVA JOSE,ATLETISME SAGUNT,España,M,VET-A,utmb,2017
415,36:18:36,17:16:42,Arief WISMOYONO,BDG EXPLORER,Indonesia,M,SENIOR,utmb,2017
416,36:18:53,17:16:59,Roberto CAUCINO,NONE,Italia,M,VET-A,utmb,2017
417,36:19:33,17:17:39,Eric BURON,NONE,Francia,M,VET-A,utmb,2017
418,36:19:39,17:17:45,Julien BONNARD,OVERSTIM'S ASIA,Francia,M,SENIOR,utmb,2017
419,36:19:41,17:17:47,Yuquan CHEN,NONE,China,M,SENIOR,utmb,2017
420,36:20:05,17:18:11,Antonio DURAN ESPIN JOSE,FALCOTRAIL CEHEGIN,España,M,SENIOR,utmb,2017
421,36:20:20,17:18:26,Fred DUGAND,SAINT CHAMOND TRIATHLON,Francia,M,VET-A,utmb,2017
422,36:21:06,17:19:12,Lee CONNER,NONE,Estados Unidos,F,VET-A,utmb,2017
423,36:22:21,17:20:27,Laurent DARET,TEAM IRON RACE,Francia,M,VET-A,utmb,2017
424,36:22:44,17:20:50,Massimo LOCATELLI,RUNNERS BERGAMO-GAN,Italia,M,VET-A,utmb,2017
425,36:23:00,17:21:06,Atsushi AYABE,TEAM PARIS MARATHON AHIRU CLUB,Japón,M,SENIOR,utmb,2017
426,36:23:49,17:21:55,Ballet,NONE,Francia,M,SENIOR,utmb,2017
427,36:24:07,17:22:13,Frédéric LE PORHO,NONE,Francia,M,VET-A,utmb,2017
428,36:24:15,17:22:21,Jean DELARUELLE,TRI TRAIL RUN,Francia,M,SENIOR,utmb,2017
429,36:24:32,17:22:38,Elisa BORDIN,TEAM MUD & SNOW,Italia,F,VET-A,utmb,2017
430,36:24:35,17:22:41,Richard JONES,MYNYDDWYR DE CYMRU,Reino Unido,M,VET-A,utmb,2017
431,36:27:14,17:25:20,Howard NORTON,ADELAIDE HARRIERS,Australia,M,VET-B,utmb,2017
432,36:28:04,17:26:10,Guillaume LIOTARD,CEVENRAID,Francia,M,SENIOR,utmb,2017
433,36:28:56,17:27:02,Estebe ORBEA ZUBIAURRE,YOKO KIROLAK TRAIL TALDEA,España,M,SENIOR,utmb,2017
434,36:29:29,17:27:35,Javier MANRIQUE MARTIN FRANCISCO,NONE,España,M,VET-A,utmb,2017
435,36:30:05,17:28:11,Ammon PIEPGRASS,HARPENDEN ARROWS,Canadá,M,VET-A,utmb,2017
436,36:30:23,17:28:29,Thorsten JUERGENS RALF,1. FC UNION BERLIN E.V.,Alemania,M,VET-B,utmb,2017
437,36:30:42,17:28:48,Sergio GARCIA FERRER,A TO TRAPO,España,M,VET-A,utmb,2017
438,36:31:12,17:29:18,Pablo FONTANA RODRIGUEZ,CORREMON TRAIL,España,M,VET-A,utmb,2017
439,36:32:00,17:30:06,Gabriel SANSON,NONE,Francia,M,SENIOR,utmb,2017
440,36:32:09,17:30:15,Yi CHUNG,TAIWAN GOAT,Taiwan,M,SENIOR,utmb,2017
441,36:32:42,17:30:48,Francois CATTEAU,ASVEL TRIATHLON,Francia,M,VET-A,utmb,2017
442,36:34:51,17:32:57,Johan POIROT,LA BRESSAUDE TRIATHLON,Francia,M,SENIOR,utmb,2017
443,36:35:35,17:33:41,Stéphane TRANCART,AAEE EPERNON,Francia,M,VET-A,utmb,2017
444,36:36:03,17:34:09,Jean DERMIT,NONE,Francia,M,VET-A,utmb,2017
445,36:38:42,17:36:48,Massimiliano AMMIRATORE,INSUBRIA SKY TEAM,Italia,M,VET-A,utmb,2017
446,36:39:43,17:37:49,Andrew GLAZE,NONE,Estados Unidos,M,SENIOR,utmb,2017
447,36:39:55,17:38:01,Christophe BAUD,FETERNES,Francia,M,SENIOR,utmb,2017
448,36:41:33,17:39:39,Ivars SEDLENIEKS,TRX CESIS,Letonia,M,VET-B,utmb,2017
449,36:42:31,17:40:37,Vitor COELHO,TEAM SINDEQ,Portugal,M,VET-A,utmb,2017
450,36:43:15,17:41:21,Fernando GARCIA LATORRE,GAMTE,España,M,SENIOR,utmb,2017
451,36:43:45,17:41:51,Marcello MONTARULI,NONE,Suiza,M,VET-A,utmb,2017
452,36:44:41,17:42:47,Diego CIVALLERO,ASD DRAGONERO,Italia,M,VET-A,utmb,2017
453,36:44:51,17:42:57,Gaëtan RENARD,WHERE IS THE LIMIT?,Francia,M,SENIOR,utmb,2017
454,36:45:03,17:43:09,Paolo BRESSY,NONE,Italia,M,VET-A,utmb,2017
455,36:45:09,17:43:15,Christophe GALLENNE,NONE,Francia,M,VET-B,utmb,2017
456,36:45:58,17:44:04,Stephane GARCIA,NONE,Francia,M,VET-A,utmb,2017
457,36:46:03,17:44:09,Vitor ABRAHAO RAGE,4X TEAM,Brasil,M,SENIOR,utmb,2017
458,36:46:20,17:44:26,Johann LE BARBER,GUIPAVAS OXYGENE,Francia,M,SENIOR,utmb,2017
459,36:47:10,17:45:16,Frederic DUVAL,NONE,Francia,M,VET-A,utmb,2017
460,36:48:12,17:46:18,Aurélien VIDAL,NONE,Francia,M,VET-A,utmb,2017
461,36:49:37,17:47:43,Scott MORLEY,NONE,Reino Unido,M,SENIOR,utmb,2017
462,36:52:08,17:50:14,Shigeru ADACHI,NONE,Japón,M,SENIOR,utmb,2017
463,36:52:20,17:50:26,Cedric VALADE,NONE,Francia,M,VET-A,utmb,2017
464,36:53:11,17:51:17,Antonio COLOMAR RIBAS JOSE,GRUP ESPORTIU ES VEDRA,España,M,SENIOR,utmb,2017
465,36:53:32,17:51:38,Jean CABRERA,NONE,Francia,M,SENIOR,utmb,2017
466,36:54:14,17:52:20,Duncan OAKES,MUD CREW ULTRA TEAM,Reino Unido,M,VET-B,utmb,2017
467,36:55:14,17:53:20,Adam JACKSON,NORTHERN FELLS RUNNING CLUB,Reino Unido,M,VET-A,utmb,2017
468,36:55:21,17:53:27,Timothy MCGARGILL,TRAIL NEBRASKA,Estados Unidos,M,SENIOR,utmb,2017
469,36:56:15,17:54:21,Stefan EDLING,NONE,Suecia,M,VET-A,utmb,2017
470,36:56:16,17:54:22,Mats NORD,NONE,Suecia,M,VET-A,utmb,2017
471,36:56:42,17:54:48,Mike THOMPSON,NONE,Nueva Zelandia,M,SENIOR,utmb,2017
472,36:57:44,17:55:50,Willy BOUCHET,ESPRIT TRAIL ANJOU,Francia,M,SENIOR,utmb,2017
473,36:58:57,17:57:03,Patricia CAMACHO ORTEGA NOELIA,HOCKEY ALCALA,España,F,VET-A,utmb,2017
474,36:58:59,17:57:05,Antonio ACEITUNO AZAUSTRE,TRAILRUNNERS AVANZA JAEN,España,M,VET-A,utmb,2017
475,36:58:59,17:57:05,Martin MULLAN,NONE,Irlanda,M,VET-A,utmb,2017
476,36:59:49,17:57:55,Anthony VIARDOT,NONE,Francia,M,VET-A,utmb,2017
477,36:59:56,17:58:02,Oriol RODA BENCELLS,NONE,España,M,VET-A,utmb,2017
478,37:00:10,17:58:16,Firat KARA,ISKUR - RAIDLIGHT,Turquía,M,VET-A,utmb,2017
479,37:00:42,17:58:48,Olivier LEERG,FUN ADVENTURE TRAILRUN TEAM,Bélgica,M,VET-A,utmb,2017
480,37:01:00,17:59:06,Miguelito CARRANZA,TRAILRUNNING IN THE PHILIPPINES,Filipinas,M,SENIOR,utmb,2017
481,37:01:12,17:59:18,Fabricio BASTIAN,NONE,Brasil,M,SENIOR,utmb,2017
482,37:01:24,17:59:30,Alberto AISAMA CARLOS,DANIEL SIMBRON RUNNING TEAM,Argentina,M,SENIOR,utmb,2017
483,37:01:58,18:00:04,Patrich TOGNONI,NONE,Italia,M,VET-A,utmb,2017
484,37:02:23,18:00:29,Bruno TARDIVEL,NONE,Francia,M,VET-A,utmb,2017
485,37:02:24,18:00:30,François KEIFLIN,NONE,Francia,M,VET-A,utmb,2017
486,37:03:32,18:01:38,Dries WIEWAUTERS,AVLO,Bélgica,M,SENIOR,utmb,2017
487,37:03:33,18:01:39,Freedom LIU,DALIAN 100K,China,M,SENIOR,utmb,2017
488,37:03:35,18:01:41,Kamil OSTAPSKI,TRIATHLON CLUB VEGGE RUNNERS,Polonia,M,SENIOR,utmb,2017
489,37:05:05,18:03:11,Dario LA MARTINA,MARATHON MISILMERI,Italia,M,VET-C,utmb,2017
490,37:07:53,18:05:59,Angel MARTINEZ RODILLO MANUEL,CAFES TOSCAF G.M.E.A.,España,M,VET-B,utmb,2017
491,37:09:30,18:07:36,Sébastien SPIESER,BGSA,Francia,M,VET-A,utmb,2017
492,37:09:31,18:07:37,Guillaume PETRIAT,NONE,Francia,M,SENIOR,utmb,2017
493,37:10:09,18:08:15,Loic CHAUSSE,COTENTRAIL,Francia,M,VET-A,utmb,2017
494,37:11:03,18:09:09,Carlos CIRIA,PENA GUARA,España,M,VET-A,utmb,2017
495,37:14:54,18:13:00,Roman BRUSCHWEILER,THURGOVIA TRAILPUNX,Suiza,M,VET-A,utmb,2017
496,37:16:49,18:14:55,Raúl DE LA FUENTE PLACERES,NONE,España,M,VET-A,utmb,2017
497,37:17:05,18:15:11,Jesus BLASCO BLASCO,CLUB DE MONTANA Y ESCALADA LOS MACHACAPIEDRAS,España,M,VET-A,utmb,2017
498,37:18:20,18:16:26,Eric FILLON,NONE,Francia,M,VET-A,utmb,2017
499,37:18:57,18:17:03,Nikolay PETROV,LOS LOCOS DEL CERRO,Bulgaria,M,SENIOR,utmb,2017
500,37:19:35,18:17:41,Yancy DUFOUR,NONE,Francia,M,VET-A,utmb,2017
501,37:21:26,18:19:32,Mara LÜCKERT,FLYING BOOSTY,Alemania,F,VET-A,utmb,2017
502,37:21:26,18:19:32,Sebastian TENGLER,P-WEG-TEAM,Alemania,M,VET-A,utmb,2017
503,37:22:50,18:20:56,Szymon BUJALSKI,NONE,Polonia,M,VET-A,utmb,2017
504,37:23:54,18:22:00,Roland CHAFFARD,SALEVE TRAIL,Francia,M,VET-B,utmb,2017
505,37:26:24,18:24:30,Romain BOYER,NONE,Francia,M,SENIOR,utmb,2017
506,37:26:35,18:24:41,Matthew KIDDLE,NONE,Reino Unido,M,SENIOR,utmb,2017
507,37:26:44,18:24:50,Grégory MOLINARO,NONE,Francia,M,VET-A,utmb,2017
508,37:27:53,18:25:59,Robert NIEDZIELSKI,VEGE RUNNERS,Polonia,M,VET-A,utmb,2017
509,37:28:06,18:26:12,Theoharis LEZPOURIDIS,NONE,Grecia,M,SENIOR,utmb,2017
510,37:28:42,18:26:48,Stephen SCOBIE,SERPENTINE,Reino Unido,M,VET-B,utmb,2017
511,37:29:01,18:27:07,John PILLION,NONE,Estados Unidos,M,VET-B,utmb,2017
