posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
256,34:02:03,13:42:56,Fabien BILLAUD,NONE,Francia,M,SENIOR,utmb,2019
257,34:11:05,13:51:58,Veselin DELIIVANOV,KOZEL,Bulgaria,M,SENIOR,utmb,2019
258,34:14:37,13:55:30,Jerome VIOUD,BGSA,Francia,M,VET-A,utmb,2019
259,34:14:39,13:55:32,Manuel COSTA RODRIGUES ARMENIO,AZTRAIL,Portugal,M,VET-A,utmb,2019
260,34:14:46,13:55:39,Yoshiki TODA,FTRC,Japón,M,SENIOR,utmb,2019
261,34:17:07,13:58:00,Alistair WATSON,SERPENTINE,Reino Unido,M,SENIOR,utmb,2019
262,34:17:16,13:58:09,Mickaël RIALLAND,S,Francia,M,SENIOR,utmb,2019
263,34:17:16,13:58:09,Sean NAKAMURA,SURF,Estados Unidos,M,VET-A,utmb,2019
264,34:18:25,13:59:18,Masahiro NAKA,NONE,Japón,M,SENIOR,utmb,2019
265,34:26:07,14:07:00,Christophe MAITRE,NONE,Francia,M,VET-A,utmb,2019
266,34:28:51,14:09:44,Didier DELEMONTEZ,NONE,Francia,M,VET-C,utmb,2019
267,34:29:13,14:10:06,Jun KOBAYASHI,NONE,Japón,M,VET-A,utmb,2019
268,34:31:53,14:12:46,Jiro TAKIKAWA,POWERSPORTS,Japón,M,VET-B,utmb,2019
269,34:31:55,14:12:48,Akio UENO,TEAM100MILE,Japón,M,VET-A,utmb,2019
270,34:32:59,14:13:52,Jerome GINGREAU,VAL SUSA RUNNING TEAM,Francia,M,VET-A,utmb,2019
271,34:33:24,14:14:17,Daniel NILSSON,SOCKERTOPPEN IF,Suecia,M,VET-A,utmb,2019
272,34:33:53,14:14:46,David JULLIEN,SRT,Francia,M,VET-A,utmb,2019
273,34:34:26,14:15:19,Philippe ANDRES,NONE,Francia,M,VET-A,utmb,2019
274,34:35:14,14:16:07,Guillaume SCHAEFFER,NONE,Francia,M,SENIOR,utmb,2019
275,34:35:49,14:16:42,Alexandre LAGARENNE,UA SOCIETE GENERALE,Francia,M,SENIOR,utmb,2019
276,34:36:30,14:17:23,Carlos PINEDA CABRERA,G.M.MARGALLO TRAIL,España,M,VET-A,utmb,2019
277,34:37:02,14:17:55,Adrien BOUDET,NONE,Francia,M,SENIOR,utmb,2019
278,34:39:34,14:20:27,Yann LE SAUX,GRAVITY RUNNING EXPERIENCE,Francia,M,VET-A,utmb,2019
279,34:44:49,14:25:42,Thierry MOREAU,RTFAMILY,Francia,M,VET-B,utmb,2019
280,34:45:16,14:26:09,Sébastien BOUCHET,NONE,Francia,M,VET-A,utmb,2019
281,34:45:46,14:26:39,Brian HUTCHINSON G,UCD ROOM 22 RUNNERS,Irlanda,M,VET-B,utmb,2019
282,34:47:47,14:28:40,Yohann LE FICHANT,NONE,Francia,M,SENIOR,utmb,2019
283,34:47:56,14:28:49,Christophe NONORGUE,NONE,Suiza,M,SENIOR,utmb,2019
284,34:48:12,14:29:05,Michal MAKOWSKI,MITANSKI,Polonia,M,SENIOR,utmb,2019
285,34:48:21,14:29:14,Godefroy DE COLOMBE,ACBB,Francia,M,VET-A,utmb,2019
286,34:48:41,14:29:34,Jan VANKAT,EKONOM PRAHA OUTDOOR,República Checa,M,SENIOR,utmb,2019
287,34:48:50,14:29:43,Florian DUFOIN,AS LIEBHERR,Francia,M,SENIOR,utmb,2019
288,34:49:02,14:29:55,Ricardo GONÇALVES,ADRAP,Portugal,M,SENIOR,utmb,2019
289,34:53:41,14:34:34,Sebastien COSTECALDE,NONE,Francia,M,VET-A,utmb,2019
290,34:53:44,14:34:37,Stephan CALMELS,CASTRIES RUNNING CLUB,Francia,M,VET-A,utmb,2019
291,34:58:34,14:39:27,Laurent TOUTAIN,NONE,Francia,M,VET-B,utmb,2019
292,35:01:33,14:42:26,Alex REID,NONE,Canadá,M,SENIOR,utmb,2019
293,35:03:28,14:44:21,Teddy ISABELLE,RUN N TRAIL,Francia,M,SENIOR,utmb,2019
294,35:03:38,14:44:31,Anthony ISABELLE,RUN N TRAIL,Francia,M,SENIOR,utmb,2019
295,35:04:45,14:45:38,Katsuya ODA,NONE,Japón,M,VET-B,utmb,2019
296,35:05:03,14:45:56,Dustin GILBERT,NONE,Estados Unidos,M,VET-B,utmb,2019
297,35:05:33,14:46:26,Antoine CHARBONNEL PIERRE,NONE,Francia,M,SENIOR,utmb,2019
298,35:06:32,14:47:25,Kaspars ADIJANS,VSK NOSKRIEN,Letonia,M,SENIOR,utmb,2019
299,35:06:33,14:47:26,Noah DOUGHERTY,NONE,Estados Unidos,M,SENIOR,utmb,2019
300,35:08:07,14:49:00,Géraldine PROST,NONE,Francia,F,SENIOR,utmb,2019
301,35:09:22,14:50:15,Gilles BOURGOIN,KIKOUROU,Francia,M,VET-A,utmb,2019
302,35:10:15,14:51:08,Derek WRIGHT,NONE,Estados Unidos,M,VET-A,utmb,2019
303,35:11:37,14:52:30,Vincent LE GUERN,NONE,Francia,M,VET-B,utmb,2019
304,35:12:27,14:53:20,Minehiro YOKOYAMA,THE NORTH FACE,Japón,M,VET-B,utmb,2019
305,35:13:08,14:54:01,Laurent GUÉDAT,NONE,Francia,M,SENIOR,utmb,2019
306,35:14:06,14:54:59,Bjørnar EIDSMO,SKY BLAZERS,Noruega,M,VET-A,utmb,2019
307,35:14:19,14:55:12,Claudia FORSTER,NONE,Suiza,F,SENIOR,utmb,2019
308,35:14:53,14:55:46,Aleksey CHERNYSHEV,RUNNING HEROES RUSSIA,Rusia,M,VET-A,utmb,2019
309,35:17:54,14:58:47,Christopher COWLEY,PYLLON RACING,Reino Unido,M,SENIOR,utmb,2019
310,35:18:22,14:59:15,Bin LI,P.D.F.TRAIL,China,M,VET-A,utmb,2019
311,35:18:32,14:59:25,Florent VITRY,NONE,Francia,M,SENIOR,utmb,2019
312,35:20:04,15:00:57,Lingling LIAN,PATAGONIA,China,M,SENIOR,utmb,2019
313,35:20:35,15:01:28,James PLAYER,NONE,Estados Unidos,M,VET-A,utmb,2019
314,35:20:54,15:01:47,Cyprien SOCQUET,NONE,Francia,M,SENIOR,utmb,2019
315,35:21:35,15:02:28,Nuno PINHO,SIM SUMMIT,Portugal,M,SENIOR,utmb,2019
316,35:22:51,15:03:44,Cedric DUPUICH,FREERUN 86 ULTRAMICALE,Francia,M,VET-A,utmb,2019
317,35:23:14,15:04:07,Demetrio CASERO MOSQUERA,NONE,España,M,VET-B,utmb,2019
318,35:24:59,15:05:52,Rudy RODRIGUEZ,RUNNINGCONSEILS,Suiza,M,VET-B,utmb,2019
319,35:25:21,15:06:14,Nicolas GELISSE,NONE,Francia,M,SENIOR,utmb,2019
320,35:26:50,15:07:43,Stephane POULIN,NONE,Canadá,M,VET-A,utmb,2019
321,35:28:12,15:09:05,Ruben GIMENO HARO,CLUB ATLETISTMO CUARTE,España,M,VET-A,utmb,2019
322,35:28:33,15:09:26,Adam STEPANOVIC,NONE,Estados Unidos,M,SENIOR,utmb,2019
323,35:30:34,15:11:27,Laurence PATTEIN,TEAM EASYWAY ENDURANCE SHOP ECHIROLLES,Francia,F,VET-A,utmb,2019
324,35:35:37,15:16:30,Alexandre ARNOUX,NONE,Francia,M,SENIOR,utmb,2019
325,35:39:04,15:19:57,Adrian LUCANU,FITFIRST,Canadá,M,VET-A,utmb,2019
326,35:40:16,15:21:09,Ilya MARCHUK,ULTIMATE DIRECTION,Polonia,M,SENIOR,utmb,2019
327,35:41:06,15:21:59,Min QI,SALOMON,China,M,SENIOR,utmb,2019
328,35:43:43,15:24:36,Francisco PORTO,HAY PUMAS,Brasil,M,VET-A,utmb,2019
329,35:43:47,15:24:40,Janry MORIER,TRAIL DU BARLATAY.CH,Suiza,M,SENIOR,utmb,2019
330,35:44:39,15:25:32,Andrew MCDOWALL,OWAIRAKA,Nueva Zelandia,M,VET-A,utmb,2019
331,35:45:01,15:25:54,Bertrand LIDOYNE,NONE,Francia,M,SENIOR,utmb,2019
332,35:46:13,15:27:06,Scott WALLACE,GORING ROAD RUNNERS,Reino Unido,M,VET-A,utmb,2019
333,35:46:23,15:27:16,Holger BOLLER,NONE,Alemania,M,VET-A,utmb,2019
334,35:46:42,15:27:35,Cesar CANITO,NONE,Portugal,M,VET-A,utmb,2019
335,35:47:00,15:27:53,Guillaume CERUTTI,NONE,Francia,M,SENIOR,utmb,2019
336,35:47:16,15:28:09,Angel NAVIDAD GONZALEZ JUAN,WAPAVENTURA,España,M,VET-B,utmb,2019
337,35:47:17,15:28:10,Miguel SARGUES BORT JUAN,ESCUELA DEL CORREDOR PACO MILAN,España,M,VET-A,utmb,2019
338,35:48:07,15:29:00,Matthieu DELPECH,TOAC TRIATHLON,Francia,M,VET-A,utmb,2019
339,35:49:17,15:30:10,Julien LE ROY,ENDURANCE SHOP RENAULT LANNION,Francia,M,SENIOR,utmb,2019
340,35:49:36,15:30:29,Matyas FLEMR,NONE,República Checa,M,SENIOR,utmb,2019
341,35:50:24,15:31:17,Alex KOH,NONE,Singapur,M,VET-A,utmb,2019
342,35:50:50,15:31:43,Tik KWONG HOI,THOMAS & FRIEND,Hong Kong,M,VET-A,utmb,2019
343,35:50:59,15:31:52,Zbigniew CHOLEWA,LISY PUSTYNI,Polonia,M,VET-A,utmb,2019
344,35:51:07,15:32:00,Boryana NIKOLCHEVA,BEGACH,Bulgaria,F,SENIOR,utmb,2019
345,35:51:08,15:32:01,Man LAU CHUN,NONE,Hong Kong,M,SENIOR,utmb,2019
346,35:51:47,15:32:40,Bing ZHAO,NONE,China,M,VET-B,utmb,2019
347,35:51:49,15:32:42,Wenfei XIE,SALOMON,China,F,SENIOR,utmb,2019
348,35:54:31,15:35:24,Jérémy HOFF,NONE,Francia,M,SENIOR,utmb,2019
349,35:54:56,15:35:49,Masayuki SHIGEHARA,NONE,Japón,M,VET-A,utmb,2019
350,35:56:13,15:37:06,Alexandre LOURENÇO,NONE,Portugal,M,VET-A,utmb,2019
351,35:57:40,15:38:33,Dan RIEFENBERG,LIBERTYVILLE RUNNING CLUB,Estados Unidos,M,SENIOR,utmb,2019
352,35:57:40,15:38:33,Samuel PELLETIER,NONE,Francia,M,VET-A,utmb,2019
353,35:57:47,15:38:40,Vincent ROUILLER,NONE,Suiza,M,SENIOR,utmb,2019
354,35:57:52,15:38:45,Michael REINWALD,BOTSWANA DESERT RUNNER,Alemania,M,VET-A,utmb,2019
355,35:58:06,15:38:59,Jacky DECONIHOUT,NONE,Francia,M,VET-C,utmb,2019
356,35:58:58,15:39:51,Andre BARLIAN,NONE,Indonesia,M,SENIOR,utmb,2019
357,36:00:23,15:41:16,Julien BOUIX,USPALAISEAU TRIATHLON,Francia,M,SENIOR,utmb,2019
358,36:01:08,15:42:01,Yoann MAILLARD,NONE,Francia,M,SENIOR,utmb,2019
359,36:02:30,15:43:23,Olivier COLIN,DASSAULT SPORTS SURESNES,Francia,M,VET-A,utmb,2019
360,36:08:09,15:49:02,Fabien BOUYER,NONE,Francia,M,VET-A,utmb,2019
361,36:10:07,15:51:00,Nath BAGALE DINA,NEPAL TRAILS RUNNERS,Nepal,M,VET-A,utmb,2019
362,36:10:24,15:51:17,Loïc SCHUMACKER,RUNNING CONCEPT,Bélgica,M,SENIOR,utmb,2019
363,36:10:33,15:51:26,Philippe LABROT,BONELLIEN,Francia,M,VET-A,utmb,2019
364,36:14:00,15:54:53,Maciej RZESZUTKO,BLAGNAC SC,Francia,M,VET-B,utmb,2019
365,36:15:09,15:56:02,Ha CHAN MAN,HOKA ONE ONE,Hong Kong,F,SENIOR,utmb,2019
366,36:16:19,15:57:12,Steeve KOSYK,NONE,Francia,M,VET-A,utmb,2019
367,36:19:01,15:59:54,Iker EZAMA IRAOLA,YOKO KIROLAK TRAIL TALDEA,España,M,SENIOR,utmb,2019
368,36:20:13,16:01:06,Renaud CAMUS,USCN ATHLETISME,Francia,M,VET-A,utmb,2019
369,36:21:28,16:02:21,Jean GUILHEM,CHAMONIX MONT-BLANC MARATHON,Francia,M,SENIOR,utmb,2019
370,36:22:11,16:03:04,Antoine BLUY,NONE,Francia,M,SENIOR,utmb,2019
371,36:23:34,16:04:27,Nicola CARRERA,BIELLA RUNNING,Italia,M,VET-A,utmb,2019
372,36:23:39,16:04:32,Thomas CAMENISCH,NONE,Suiza,M,VET-A,utmb,2019
373,36:24:53,16:05:46,Cyril SAROBERT,TEAM SARO,Francia,M,VET-A,utmb,2019
374,36:27:03,16:07:56,Jesus MOLINA LOPEZ,KAMPAMENTO BASE,España,M,VET-A,utmb,2019
375,36:27:13,16:08:06,David JACONO,MARSEILLE TRAIL CLUB,Francia,M,VET-A,utmb,2019
376,36:28:23,16:09:16,Andreas JÄRLSTIG,NONE,Suecia,M,VET-A,utmb,2019
377,36:28:34,16:09:27,Emmanuel VAN ACKER,CABW,Bélgica,M,VET-A,utmb,2019
378,36:30:23,16:11:16,Benoit MICHELLOD,NONE,Suiza,M,VET-A,utmb,2019
379,36:30:27,16:11:20,Alessandro PAURA,NONE,Italia,M,SENIOR,utmb,2019
380,36:31:19,16:12:12,Franck AGNEL,NONE,Francia,M,VET-A,utmb,2019
381,36:31:57,16:12:50,Montgomery,ST AUSTELL RUNNING CLUB,Reino Unido,M,VET-A,utmb,2019
382,36:32:27,16:13:20,Aaron SAFT,NONE,Estados Unidos,M,VET-A,utmb,2019
383,36:32:30,16:13:23,Darian SMITH,KNOB JOGGERS,Estados Unidos,M,SENIOR,utmb,2019
384,36:32:34,16:13:27,Pierre DOAT,TURBO,Bélgica,M,VET-B,utmb,2019
385,36:33:06,16:13:59,Nyikolaj ROSKOVICS,NONE,Hungría,M,VET-A,utmb,2019
386,36:33:51,16:14:44,Nicolas BADDILEY,NONE,Australia,M,VET-A,utmb,2019
387,36:35:24,16:16:17,Pierugo ANGELI,LEOPODISTICA,Italia,M,VET-A,utmb,2019
388,36:35:39,16:16:32,Johan POIROT,NONE,Francia,M,SENIOR,utmb,2019
389,36:37:05,16:17:58,Julien MALIS,TEAM TRAIL THUIR,Francia,M,VET-A,utmb,2019
390,36:39:34,16:20:27,Mattia PAROLARI,NONE,Italia,M,SENIOR,utmb,2019
391,36:41:18,16:22:11,Simon MARCIL,NONE,Canadá,M,VET-A,utmb,2019
392,36:42:16,16:23:09,Daniel YANEZ BEAS,YANEZ RUNNERS,España,M,SENIOR,utmb,2019
393,36:42:49,16:23:42,Moreno,INDEPENDIENTE,España,M,VET-A,utmb,2019
394,36:43:21,16:24:14,Julien POTT,NONE,Suiza,M,VET-A,utmb,2019
395,36:43:34,16:24:27,Mathieu BOUSCASSE,NONE,Francia,M,SENIOR,utmb,2019
396,36:44:44,16:25:37,Arnaud LÉGER,NONE,Francia,M,SENIOR,utmb,2019
397,36:45:04,16:25:57,Iain ROBINSON PETER,NONE,Reino Unido,M,VET-A,utmb,2019
398,36:45:30,16:26:23,Stephane VASSAUX,NONE,Francia,M,VET-A,utmb,2019
399,36:45:47,16:26:40,Nicolas DUBECQ,KATCO RUNS,Francia,M,SENIOR,utmb,2019
400,36:46:08,16:27:01,Pawel POPRAWSKI,HERCOG RUNNING TEAM,Polonia,M,SENIOR,utmb,2019
401,36:46:10,16:27:03,Anthony BOUÉ,LES TROTTEURS DU PINAIL,Francia,M,VET-A,utmb,2019
402,36:46:14,16:27:07,Gonzalo CABALLERO ALVAREZ,RUNNEA.COM,España,M,VET-A,utmb,2019
403,36:47:20,16:28:13,Nikita LEVCHENKO,RRUNS,Rusia,M,SENIOR,utmb,2019
404,36:48:25,16:29:18,Gina JULIA,COLUMBIA SPAIN,España,F,VET-A,utmb,2019
405,36:49:05,16:29:58,Giorgio PULCINI,NONE,Italia,M,VET-A,utmb,2019
406,36:50:36,16:31:29,Doug STEWART,MOUNTAIN FUEL,Reino Unido,M,SENIOR,utmb,2019
407,36:51:12,16:32:05,Christophe BOUIGES,ASPTT BESANCON,Francia,M,VET-A,utmb,2019
408,36:52:22,16:33:15,Michał DZIUBIŃSKI,FAMILY EXTREME,Polonia,M,SENIOR,utmb,2019
409,36:52:59,16:33:52,Encarna CARDONA GOMEZ,CLUB ATLETISME DIANIUM,España,F,VET-A,utmb,2019
410,36:53:36,16:34:29,Anthony SAMAIN,COACH RUNNING,Bélgica,M,VET-B,utmb,2019
411,36:53:42,16:34:35,David BATHO,NONE,Australia,M,VET-A,utmb,2019
412,36:54:20,16:35:13,Christophe ANNALORO,NONE,Francia,M,SENIOR,utmb,2019
413,36:54:26,16:35:19,Denis LECHANTEUR,ACCRORUN,Francia,M,VET-A,utmb,2019
414,36:56:27,16:37:20,Nicolas PIANTON,TEAM PHARMA ESCARENE,Francia,M,SENIOR,utmb,2019
415,36:56:48,16:37:41,João VIEIRA MENDES,CLUBE ATLETISMO FAFE,Portugal,M,VET-A,utmb,2019
416,36:57:26,16:38:19,Brice JACQUOT,NONE,Francia,M,SENIOR,utmb,2019
417,36:57:43,16:38:36,Aitor ARANA AREXOLALEIBA,ZORTZIETAKOAK,España,M,VET-A,utmb,2019
418,36:57:47,16:38:40,Hongxia LI,NONE,China,F,VET-A,utmb,2019
419,36:59:00,16:39:53,Yang CHEN,NONE,China,M,SENIOR,utmb,2019
420,37:01:17,16:42:10,Mikael BONORA,NONE,Francia,M,VET-A,utmb,2019
421,37:02:40,16:43:33,Jean DESPESSE,JC PORTOIS,Francia,M,VET-B,utmb,2019
422,37:02:47,16:43:40,Isaac WAIT,NONE,Estados Unidos,M,VET-A,utmb,2019
423,37:03:27,16:44:20,Roland CHAFFARD,SALEVE TRAIL,Francia,M,VET-B,utmb,2019
424,37:03:28,16:44:21,David CHETTA,MERCIA FELL RUNNERS,Reino Unido,M,VET-A,utmb,2019
425,37:03:32,16:44:25,Andrea FIERRO VARGAS PAOLA,ADIDAS TERREX COL,Colombia,F,VET-A,utmb,2019
426,37:05:52,16:46:45,Cesar LOPEZ PINEL,POLICIA LOCAL DE ELCHE,España,M,VET-A,utmb,2019
427,37:07:03,16:47:56,Philippe DERI,AIX ATHLE PROVENCE,Francia,M,VET-A,utmb,2019
428,37:07:07,16:48:00,Damien VESSEAU,AIX ATHLE PROVENCE,Francia,M,SENIOR,utmb,2019
429,37:07:12,16:48:05,Matthieu PAMBET,NONE,Francia,M,SENIOR,utmb,2019
430,37:07:18,16:48:11,Oscar PUERTA,LOS PELENDONES ,España,M,VET-A,utmb,2019
431,37:08:02,16:48:55,Leszek CEBULA,NONE,Polonia,M,VET-A,utmb,2019
432,37:08:38,16:49:31,Roberto ALONSO FERNANDEZ,NONE,España,M,SENIOR,utmb,2019
433,37:10:02,16:50:55,Takehiro NONAGA,TEAM RUSH,Japón,M,SENIOR,utmb,2019
434,37:10:27,16:51:20,Franck NOWICKI,PASSPARTOUT TRAILER DU JOSAS,Francia,M,VET-A,utmb,2019
435,37:14:01,16:54:54,Hugues DE MONTBEL,NONE,Francia,M,VET-A,utmb,2019
436,37:15:03,16:55:56,Marcin SIKORSKI,TT SZCZECIN,Polonia,M,VET-A,utmb,2019
437,37:15:15,16:56:08,Thomas WAGNER,HILL HUNTER RHEIN-MAIN,Alemania,M,VET-B,utmb,2019
438,37:15:50,16:56:43,Sebastien GUEYTE,NONE,Francia,M,VET-A,utmb,2019
439,37:17:15,16:58:08,Pablo TEIJEIRO LÓPEZ,CLUB TRIATLON CORUNA,España,M,VET-A,utmb,2019
440,37:17:25,16:58:18,Blegvad,FUSION TRAIL TEAM,Dinamarca,M,VET-A,utmb,2019
441,37:18:25,16:59:18,Yutaka FUKUDA,NONE,Japón,M,VET-B,utmb,2019
442,37:18:34,16:59:27,Pitak DOKPROM,COLUMBIA THAILAND,Tailandia,M,VET-A,utmb,2019
443,37:19:43,17:00:36,Will SMITH JEAN,RANDO-TRAIL & NATURE,Mauricio,M,SENIOR,utmb,2019
444,37:20:28,17:01:21,Javier SANAGUSTIN AGUSTIN FRANCISCO,PENA GUARA,España,M,VET-C,utmb,2019
445,37:20:30,17:01:23,Sérgio PERDIGAO,CLUBE DE MONTANHA DO FUNCHAL,Portugal,M,VET-A,utmb,2019
446,37:20:54,17:01:47,Ronny PATZSCH,WESPSEISTARK,Alemania,M,VET-A,utmb,2019
447,37:22:14,17:03:07,José SANTOS,NONE,Portugal,M,VET-A,utmb,2019
448,37:22:52,17:03:45,Angelo SIMONE,CANI GONFI,Italia,M,VET-A,utmb,2019
449,37:22:52,17:03:45,Francesco BOTTERO,DRAGONERO - TRAIL FOR FUN,Italia,M,SENIOR,utmb,2019
450,37:24:09,17:05:02,Michel VORLET,TUXEDOTEAM,Suiza,M,VET-A,utmb,2019
451,37:24:12,17:05:05,Maxime CROS,NONE,Francia,M,VET-A,utmb,2019
452,37:24:17,17:05:10,Pierre DECHNIK,LES LOUPS,Francia,M,VET-A,utmb,2019
453,37:24:57,17:05:50,Edgars BREMZE,IZTURĪBA,Letonia,M,VET-A,utmb,2019
454,37:27:26,17:08:19,Rafael LOPEZ GARCIA,AVITRAIL DEPORTES ALFONSO,España,M,VET-A,utmb,2019
455,37:27:29,17:08:22,Antonio PASTOR CORREDOR JUAN,MENTRIDA IN BIKE,España,M,VET-A,utmb,2019
456,37:27:30,17:08:23,Felix SANCHEZ PARRA,AVITRAIL DEPORTES ALFONSO,España,M,VET-A,utmb,2019
457,37:27:30,17:08:23,Jérémy CAMBON,NONE,Francia,M,SENIOR,utmb,2019
458,37:27:36,17:08:29,Tomohiro SATO,NONE,Japón,M,SENIOR,utmb,2019
459,37:27:54,17:08:47,Michael RICHARDSON,LLISWERRY RUNNERS,Reino Unido,M,VET-A,utmb,2019
460,37:28:06,17:08:59,Pascal LANGLOIS,UA SOCIETE GENERALE,Francia,M,VET-B,utmb,2019
461,37:29:17,17:10:10,Mustapha MALL,NONE,Francia,M,SENIOR,utmb,2019
462,37:30:06,17:10:59,Pawel HANKUS,NONE,Polonia,M,VET-A,utmb,2019
463,37:31:18,17:12:11,Richard O'CONNOR,MADMULE FITNESS & ADVENTURE,Reino Unido,M,VET-A,utmb,2019
464,37:31:51,17:12:44,Julien RIGAULT,US ARNAGE,Francia,M,SENIOR,utmb,2019
465,37:33:33,17:14:26,Christian HOCQUAUX,ATHLE VOSG,Francia,M,VET-B,utmb,2019
466,37:34:23,17:15:16,Zbigniew JAMROZIK,KOŁO BIEGA ,Polonia,M,VET-A,utmb,2019
467,37:34:44,17:15:37,Renato LESNIK,TSD GAMS - POČASNI A DRZNI,Eslovenia,M,VET-B,utmb,2019
468,37:36:18,17:17:11,Jean LANGARD,FAMILY FUN TRAIL,Francia,M,VET-A,utmb,2019
469,37:36:33,17:17:26,Mickael CROUIN,SPORT CONSULTING,Francia,M,SENIOR,utmb,2019
470,37:37:52,17:18:45,Vicente VICENT MARCHAN JOSE,LOS MACHACA PIEDRAS,España,M,VET-A,utmb,2019
471,37:38:50,17:19:43,Frederic BLANC,NONE,Francia,M,VET-A,utmb,2019
472,37:38:50,17:19:43,Frederic CHATEAU,NONE,Francia,M,VET-A,utmb,2019
473,37:39:00,17:19:53,Alexander CHERVYAKOV,NONE,Rusia,M,SENIOR,utmb,2019
474,37:39:24,17:20:17,Mateusz JANIEC,TRIWAWA,Polonia,M,SENIOR,utmb,2019
475,37:39:58,17:20:51,Ivan CAO,SCUOLA DI MARATONA VITTORIO VENETO,Italia,M,VET-A,utmb,2019
476,37:40:54,17:21:47,David ZYCH,NONE,Francia,M,SENIOR,utmb,2019
477,37:41:16,17:22:09,Isacco COLLINI,IL PONTE SCANDICCI,Italia,M,VET-A,utmb,2019
478,37:41:47,17:22:40,Cyriaque MATHELIN,NONE,Francia,M,SENIOR,utmb,2019
479,37:42:33,17:23:26,Marc PUJOL,UEVIC,España,M,VET-A,utmb,2019
480,37:43:26,17:24:19,Aleksei POKREVSKIY,NONE,Rusia,M,SENIOR,utmb,2019
481,37:43:26,17:24:19,Marcelo JIMENEZ ROQHUETT,SCOTT COSTA RICA,Costa Rica,M,VET-A,utmb,2019
482,37:43:34,17:24:27,Philippe GIROUD,UAC MORESTEL ,Francia,M,VET-A,utmb,2019
483,37:44:34,17:25:27,Baptiste LE NOIR DE CARLAN,JC PORTOIS,Francia,M,SENIOR,utmb,2019
484,37:45:38,17:26:31,Vincent FRANCO,EA CHAMBERY,Francia,M,SENIOR,utmb,2019
485,37:45:47,17:26:40,Alexander KAUS,NONE,Alemania,M,SENIOR,utmb,2019
486,37:46:14,17:27:07,Xavier TOULON,NONE,Francia,M,SENIOR,utmb,2019
487,37:46:51,17:27:44,Fabrice THOMAS,AERE,Francia,M,SENIOR,utmb,2019
488,37:46:59,17:27:52,Michel COURCHINOUX,NONE,Francia,M,VET-A,utmb,2019
489,37:47:04,17:27:57,Raul RODRIGUEZ SEOANE,CAFES TOSCAF GMEA,España,M,SENIOR,utmb,2019
490,37:47:06,17:27:59,Aylin SAVACI ARMADOR,TEAM RUN.BO,Turquía,F,VET-A,utmb,2019
491,37:47:09,17:28:02,Ivan GANTES,CAFES TOSCAF GMEA,España,M,VET-A,utmb,2019
492,37:47:16,17:28:09,Matjaz CAMPA,NONE,Eslovenia,M,VET-B,utmb,2019
493,37:47:20,17:28:13,Mikel PINILLOS,GAILURRA MENDI TALDEA,España,M,SENIOR,utmb,2019
494,37:47:33,17:28:26,Christian MALMSTROM,IRONTEAM SWEDEN,Suecia,M,SENIOR,utmb,2019
495,37:48:45,17:29:38,Jakub LEGOWSKI,ARKA GDYNIA,Polonia,M,SENIOR,utmb,2019
496,37:48:45,17:29:38,Miłosz PASIECZNIK,MUAY RUNNING TEAM,Polonia,M,SENIOR,utmb,2019
497,37:48:58,17:29:51,Raphael AUBAGUE,CRU CHAPELLOIS,Francia,M,VET-A,utmb,2019
498,37:50:36,17:31:29,Rok BRECELJ,NONE,Eslovenia,M,VET-A,utmb,2019
499,37:50:38,17:31:31,Alexandre PRENANT,NONE,Francia,M,SENIOR,utmb,2019
500,37:51:48,17:32:41,Thomas DEGUEURSE,VALMOREL TRAIL,Francia,M,VET-A,utmb,2019
501,37:51:53,17:32:46,Guillaume MOULIN,KALENJI TEAM,Francia,M,SENIOR,utmb,2019
502,37:54:10,17:35:03,Arnis AVOTS,AVOTS,Letonia,M,VET-B,utmb,2019
503,37:55:13,17:36:06,Aitor ETXEBERRIA KINTANA,INTXIXU TRAIL- GIRIZIA M.T.,España,M,VET-A,utmb,2019
504,37:55:28,17:36:21,Pedro PERELLÓ PALLISER,MENORCA TRAIL CLUB ES CASTELL,España,M,VET-A,utmb,2019
505,37:56:57,17:37:50,Naoki WAKIMURA,TEAM CHOKI,Japón,M,VET-B,utmb,2019
506,37:57:13,17:38:06,François ZOSSO,PEWEE TEAM,Suiza,M,VET-B,utmb,2019
507,37:57:17,17:38:10,Frédéric LE PORHO,NONE,Francia,M,VET-B,utmb,2019
508,37:58:33,17:39:26,Philippe TSCHIRRET,NONE,Francia,M,VET-B,utmb,2019
509,37:59:51,17:40:44,Frédéric BLONDEL,LEZ'HARD TEAM,Francia,M,VET-A,utmb,2019
510,38:00:45,17:41:38,Yuanchao CHENG,SURF COAST TRAIL RUNNERS,Australia,M,VET-A,utmb,2019
511,38:00:56,17:41:49,Ying YAO,RUNMA CLUB&69 ACTOR,China,M,VET-A,utmb,2019
512,38:02:29,17:43:22,Martin PECK,WEST 4 HARRIERS,Reino Unido,M,VET-B,utmb,2019
513,38:04:07,17:45:00,Benjamin GRASSART,NONE,Francia,M,VET-A,utmb,2019
514,38:05:15,17:46:08,Pierre DELBECQ,RIYADH ROAD RUNNERS,Francia,M,VET-B,utmb,2019
515,38:06:38,17:47:31,Andrea FERRI,100X100 ANIMATRAIL,Italia,M,SENIOR,utmb,2019
516,38:07:23,17:48:16,Richard GOVER,YORK ACORN RUNNING CLUB,Reino Unido,M,VET-A,utmb,2019
