posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
517,37:52:18,17:08:02,Gioia MURRAY,NONE,Reino Unido,F,SENIOR,utmb,2018
518,37:53:43,17:09:27,Jimmy HUET,NONE,Francia,M,SENIOR,utmb,2018
519,37:54:21,17:10:05,Pascal DUPORT,NONE,Suiza,M,VET-A,utmb,2018
520,37:54:31,17:10:15,Sarah WILLIS,BTK TRAILTEAM,Estados Unidos,F,SENIOR,utmb,2018
521,37:55:43,17:11:27,Laurent HOMIER,NONE,Canadá,M,VET-B,utmb,2018
522,37:55:47,17:11:31,Maxime DEDOURS,NONE,Francia,M,VET-B,utmb,2018
523,37:56:00,17:11:44,Mathieu L'ARRIVÉE,NONE,Canadá,M,SENIOR,utmb,2018
524,37:56:13,17:11:57,Vincent SCHMITT,NONE,Francia,M,VET-B,utmb,2018
525,37:57:11,17:12:55,Maurizio LUISETTO,SINTECO RUNNING TEAM,Italia,M,VET-A,utmb,2018
526,37:57:13,17:12:57,Angel PABLOS MENOR LUIS,C4,España,M,SENIOR,utmb,2018
527,37:57:21,17:13:05,Kévin GATEFIN,NONE,Francia,M,SENIOR,utmb,2018
528,37:57:29,17:13:13,Shiri LEVENTHAL,NONE,Australia,F,SENIOR,utmb,2018
529,37:58:05,17:13:49,Philippe BABONAUX,SMAC,Francia,M,VET-A,utmb,2018
530,37:58:08,17:13:52,François JACQUET,SMAC,Francia,M,VET-B,utmb,2018
531,37:59:38,17:15:22,Yves FOULON PIERRE,KIKOUROU,Francia,M,VET-B,utmb,2018
532,38:00:15,17:15:59,Anatoly ROSS,NONE,Canadá,M,VET-B,utmb,2018
533,38:01:19,17:17:03,Carlos GOMEZ BRAVO,NONE,Chile,M,VET-A,utmb,2018
534,38:01:43,17:17:27,Julien CALLENS,UNI POUR L'AUTONOMIE,Francia,M,VET-A,utmb,2018
535,38:01:51,17:17:35,Sebastian TENGLER,P-WEG-TEAM,Alemania,M,VET-A,utmb,2018
536,38:02:36,17:18:20,Christian BERGER,NONE,Francia,M,VET-B,utmb,2018
537,38:02:54,17:18:38,Shashwat RAO,NONE,India,M,SENIOR,utmb,2018
538,38:02:56,17:18:40,Ricardo FERNANDES,CEE-M,Portugal,M,SENIOR,utmb,2018
539,38:03:08,17:18:52,Bogdan MALACEA,TODAY RUNNING SQUAD,Rumania,M,SENIOR,utmb,2018
540,38:03:08,17:18:52,Mihail OBADA,NONE,Rumania,M,SENIOR,utmb,2018
541,38:03:23,17:19:07,Renaud GRELET,NONE,Francia,M,SENIOR,utmb,2018
542,38:03:39,17:19:23,Gabriel PASCUAL GONZÁLEZ,NONE,España,M,SENIOR,utmb,2018
543,38:04:52,17:20:36,Patxi ZARANDIETA MENDEZ,BICHA TRAIL&MOUNTAIN,España,M,VET-A,utmb,2018
544,38:05:22,17:21:06,Sébastien POULARD,NONE,Francia,M,VET-A,utmb,2018
545,38:05:33,17:21:17,Bastien DELIAU,DIJON TRIATHLON,Francia,M,VET-A,utmb,2018
546,38:06:08,17:21:52,Ray LONERGAN,NONE,Irlanda,M,VET-B,utmb,2018
547,38:06:42,17:22:26,Ivan FOGLIA,3T VALTARO,Italia,M,SENIOR,utmb,2018
548,38:09:35,17:25:19,Martin BHERER,NONE,Canadá,M,SENIOR,utmb,2018
549,38:09:43,17:25:27,Angel MONSERRAT RIPOLLES MIGUEL,CLUB DE MUNTANYA I ESCALADA,España,M,VET-B,utmb,2018
550,38:09:43,17:25:27,Martin FEIGEL,LIFEPARKMAX INGOLSTADT,Alemania,M,VET-B,utmb,2018
551,38:09:49,17:25:33,David LOCKYER,NONE,Reino Unido,M,VET-A,utmb,2018
552,38:10:03,17:25:47,Pierre JOUBERT,TEAM TRAIL TOURAINE,Francia,M,VET-A,utmb,2018
553,38:10:33,17:26:17,Veronique TOULET,NONE,Francia,F,VET-A,utmb,2018
554,38:12:03,17:27:47,Noriyuki OWAKI,OWAKI JAPAN,Japón,M,VET-A,utmb,2018
555,38:13:29,17:29:13,Angel ARENCIBIA HERNANDEZ,CARPHIAL TEROR,España,M,SENIOR,utmb,2018
556,38:13:39,17:29:23,Alan LI,NONE,Reino Unido,M,VET-A,utmb,2018
557,38:14:23,17:30:07,Vincent FRANCO,TEAM ECHAPPEE BELLE,Francia,M,SENIOR,utmb,2018
558,38:14:39,17:30:23,David CZUPRYNA,NONE,Bélgica,M,VET-A,utmb,2018
559,38:15:45,17:31:29,Julien DELFAU,CAHORS TRAIL,Francia,M,SENIOR,utmb,2018
560,38:17:51,17:33:35,Carlo GRILLI,SDS L'AQUILA,Italia,M,VET-A,utmb,2018
561,38:18:33,17:34:17,Martin SCHARP,MALMO LOP,Suecia,M,VET-B,utmb,2018
562,38:18:57,17:34:41,Guillaume RIGOLLET,NONE,Francia,M,VET-A,utmb,2018
563,38:19:56,17:35:40,Philippe ROMAND,NONE,Francia,M,SENIOR,utmb,2018
564,38:20:18,17:36:02,Andy EGGLESTON,NONE,Reino Unido,M,SENIOR,utmb,2018
565,38:21:21,17:37:05,Damien BERTRAND,NONE,Francia,M,SENIOR,utmb,2018
566,38:22:00,17:37:44,Francesco CESARE,TEAM SICILIA,Italia,M,SENIOR,utmb,2018
567,38:22:14,17:37:58,Johan WAGNER,NONE,Suecia,M,VET-A,utmb,2018
568,38:23:04,17:38:48,Guillaume CONSEIL,US JOIGNY,Francia,M,SENIOR,utmb,2018
569,38:24:44,17:40:28,Edouard REYNAUD,EXPERUN PERFORMANCE,Francia,M,SENIOR,utmb,2018
570,38:25:50,17:41:34,Alain SUZANNE,NONE,Francia,M,VET-A,utmb,2018
571,38:26:41,17:42:25,Amarildo GAZZOLA BARREIROS,TOLDOLON,Brasil,M,VET-B,utmb,2018
572,38:26:58,17:42:42,Frédéric JUQUELIER,NONE,Francia,M,VET-A,utmb,2018
573,38:27:14,17:42:58,Kensuke OUE,NONE,Japón,M,VET-A,utmb,2018
574,38:28:22,17:44:06,Pascal BROSOLO,MAGREDI MOUNTAIN TRAIL,Italia,M,VET-B,utmb,2018
575,38:30:07,17:45:51,Philippe ROCHER,NONE,Francia,M,VET-B,utmb,2018
576,38:30:31,17:46:15,Corinne MICHAUD,CMBM,Francia,F,VET-A,utmb,2018
577,38:30:42,17:46:26,Quiquerel,JC EPERNAY CHAMPAGNE,Francia,F,VET-A,utmb,2018
578,38:30:50,17:46:34,Kouji MOTOYA,TOREMOTI,Japón,M,SENIOR,utmb,2018
579,38:31:19,17:47:03,Marco,NONE,Francia,M,VET-A,utmb,2018
580,38:31:39,17:47:23,Julien POSKIN,CPMV,Bélgica,M,SENIOR,utmb,2018
581,38:32:36,17:48:20,François CAUBÈRE,PORTET ATHLETIC CLUB,Francia,M,VET-A,utmb,2018
582,38:33:07,17:48:51,Pablo VILLAJOS PUNZANO,MASQUEFA TRAIL,España,M,VET-A,utmb,2018
583,38:33:19,17:49:03,Roberto WOLFER,RENNSTEIGLAUFVEREIN,Alemania,M,VET-A,utmb,2018
584,38:34:12,17:49:56,Cyril LELEVET,NONE,Francia,M,VET-A,utmb,2018
585,38:35:07,17:50:51,Rodolphe BANDELIER,NONE,Francia,M,VET-A,utmb,2018
586,38:36:30,17:52:14,Christophe OUDAR,NONE,Francia,M,VET-B,utmb,2018
587,38:36:36,17:52:20,Cesar SAUER JULIO,THE NORTH FACE TRAIL ACADEMY,Chile,M,VET-A,utmb,2018
588,38:36:43,17:52:27,Rob RICHARD,ROCK CITY RUNNERS,Estados Unidos,M,VET-A,utmb,2018
589,38:38:39,17:54:23,Pawel TIMOFIEJUK,ALBATROSY,Polonia,M,VET-A,utmb,2018
590,38:38:45,17:54:29,Wojtek BADURA,GREEEN GRASSS & WHITE SNOWWW,Polonia,M,VET-B,utmb,2018
591,38:39:11,17:54:55,Benoit KOWALCZYK,TEAM QU.BE,Bélgica,M,SENIOR,utmb,2018
592,38:42:08,17:57:52,Sigurd ERIKSSON,JAKOBSLI MARATON,Noruega,M,VET-B,utmb,2018
593,38:42:42,17:58:26,Sebastien VITEAU,SEMUR ATHLETISME AVENTURE,Francia,M,SENIOR,utmb,2018
594,38:43:16,17:59:00,Rafał GÓRYŃSKI,NONE,Polonia,M,SENIOR,utmb,2018
595,38:43:35,17:59:19,Rui NASCIMENTO,OCS PROAVENTURAS,Portugal,M,VET-A,utmb,2018
596,38:45:27,18:01:11,Antoni PERICAS PALOU,RUNNATICS,España,M,SENIOR,utmb,2018
597,38:46:16,18:02:00,San CHOI YUET,RUNNING MADHOUSE,Hong Kong,M,VET-A,utmb,2018
598,38:46:51,18:02:35,Alix VILLAUME,NONE,Francia,M,SENIOR,utmb,2018
599,38:47:42,18:03:26,Jonathan METGE,GARMIN FRANCE,Francia,M,SENIOR,utmb,2018
600,38:48:48,18:04:32,Krzysztof PÓLTORAK,NONE,Polonia,M,VET-A,utmb,2018
601,38:49:16,18:05:00,Kevin SMALLEY,NONE,Reino Unido,M,VET-A,utmb,2018
602,38:49:24,18:05:08,Sebastien BROSSEAU,SAINT JEAN DE MONTS TRIATHLON CLUB,Francia,M,VET-A,utmb,2018
603,38:49:49,18:05:33,Andreas DAHLSTRÖM,TEAM NORDIC TRAIL,Suecia,M,SENIOR,utmb,2018
604,38:50:13,18:05:57,Masahito KUBOTA,NONE,Japón,M,VET-A,utmb,2018
605,38:51:09,18:06:53,Dejan PINTERIČ,DDT-TEAM,Eslovenia,M,VET-A,utmb,2018
606,38:51:22,18:07:06,William STEELE,NONE,Reino Unido,M,SENIOR,utmb,2018
607,38:52:34,18:08:18,Christian POLLIEN,AVORIAZ,Francia,M,VET-B,utmb,2018
608,38:53:05,18:08:49,Pierre VALLAT,CA FONTENAIS,Suiza,M,VET-A,utmb,2018
609,38:53:40,18:09:24,Paul O'SULLIVAN,NONE,Reino Unido,M,SENIOR,utmb,2018
610,38:53:51,18:09:35,Duncan SWAIN,NONE,Reino Unido,M,SENIOR,utmb,2018
611,38:53:56,18:09:40,Kiyoshi NAGAE,MONSTER,Japón,M,SENIOR,utmb,2018
612,38:54:34,18:10:18,Bernard PEUCHOT,AAA DU LYONNAIS,Francia,M,VET-B,utmb,2018
613,38:55:26,18:11:10,Ben SAMWELL,NONE,Sudáfrica,M,VET-A,utmb,2018
614,38:59:03,18:14:47,Thierry DUTRAIVE,TEAM LESBOISANSOIF,Francia,M,VET-B,utmb,2018
615,38:59:12,18:14:56,Romain GRASSET,NONE,Francia,M,SENIOR,utmb,2018
616,39:00:21,18:16:05,Masahiro OKUBO,NONE,Japón,M,VET-A,utmb,2018
617,39:01:53,18:17:37,Sébastien PETIT,NONE,Francia,M,VET-A,utmb,2018
618,39:02:52,18:18:36,Carles VALENCIA NEBOT,ASS. ESP. DIEDRE,España,M,VET-A,utmb,2018
619,39:03:20,18:19:04,Allegret,NONE,Francia,M,VET-A,utmb,2018
620,39:03:52,18:19:36,Mauro CORTI,OSA VALMADRERA,Italia,M,VET-B,utmb,2018
621,39:04:52,18:20:36,Fabrice TOUTIN,NONE,Francia,M,VET-A,utmb,2018
622,39:05:20,18:21:04,Koichi MATSUI,TEAM 100 MILE,Japón,M,VET-A,utmb,2018
623,39:05:56,18:21:40,Thomas DESMARCHELIER,NONE,Francia,M,SENIOR,utmb,2018
624,39:06:07,18:21:51,Martin STEINBAUER,HELLDOG,Alemania,M,VET-A,utmb,2018
625,39:06:21,18:22:05,Bartłomiej CIECHANOWSKI,NONE,Polonia,M,VET-A,utmb,2018
626,39:06:46,18:22:30,Thomas GRAND,ALTITRAIL,Francia,M,SENIOR,utmb,2018
627,39:06:56,18:22:40,David SACLEUX,HONDA,Francia,M,SENIOR,utmb,2018
628,39:07:13,18:22:57,Paweł MILCZAREK,ROAD TO UTMB,Polonia,M,SENIOR,utmb,2018
629,39:08:16,18:24:00,Christophe ISAERT,TEAM GRAVELINES TRAIL,Francia,M,VET-A,utmb,2018
630,39:08:22,18:24:06,Paul BREMMERS,NONE,Países Bajos,M,VET-A,utmb,2018
631,39:08:23,18:24:07,Thierry GEGU,VTT RUNNING ST JEAN,Francia,M,VET-A,utmb,2018
632,39:08:41,18:24:25,Loyd PURVIS,NONE,Reino Unido,M,VET-A,utmb,2018
633,39:08:43,18:24:27,Steven WYATT,AT YOUR PACE TRAIL TEAM,Reino Unido,M,VET-A,utmb,2018
634,39:09:01,18:24:45,Karel BLÁHA,ITHINKBEER,República Checa,M,VET-A,utmb,2018
635,39:09:22,18:25:06,Hok FONG WAI,NONE,Hong Kong,M,VET-A,utmb,2018
636,39:10:02,18:25:46,Masami NABESHIMA,SMILERUN,Japón,F,VET-A,utmb,2018
637,39:10:02,18:25:46,Jérôme KOPP,NONE,Suiza,M,SENIOR,utmb,2018
638,39:11:03,18:26:47,Thierry PARMENTIER,NORDIC WALKING FLORIVAL,Francia,M,VET-B,utmb,2018
639,39:12:03,18:27:47,Chizuru INOUE,TEAM 100 MILE,Japón,F,VET-A,utmb,2018
640,39:12:10,18:27:54,Roberto CRAVERO,ASD DRAGONERO,Italia,M,VET-B,utmb,2018
641,39:14:29,18:30:13,Mario JANOS,ULTRA BOB,Eslovaquia,M,SENIOR,utmb,2018
642,39:15:01,18:30:45,Martin KUSNIER,FATRANSKI VLCI,Eslovaquia,M,VET-A,utmb,2018
643,39:15:57,18:31:41,Katja DROBEZ,ENERGE TEAM,Eslovenia,F,VET-A,utmb,2018
644,39:17:12,18:32:56,Benoit COLLET,NONE,Francia,M,VET-A,utmb,2018
645,39:18:01,18:33:45,Philippe SCHERRER,OXYGENE68,Francia,M,SENIOR,utmb,2018
646,39:19:38,18:35:22,Quentin BORDAGE,NONE,Francia,M,SENIOR,utmb,2018
647,39:19:41,18:35:25,Nicolas KAGAN,NONE,Francia,M,SENIOR,utmb,2018
648,39:19:44,18:35:28,Reinis SKOROVS,VSK NOSKRIEN,Letonia,M,SENIOR,utmb,2018
649,39:20:36,18:36:20,Francisco ANTON LANSEROS,CLUB DE MONTANA GASTEIZ,España,M,VET-B,utmb,2018
650,39:20:47,18:36:31,Dan FALLQVIST,UMARA SPORTS CLUB,Suecia,M,VET-A,utmb,2018
651,39:22:01,18:37:45,Benoit POUSSOT,FONDEURS D'ESPOIR,Francia,M,SENIOR,utmb,2018
652,39:22:11,18:37:55,Lionel LANTUECH,TANA QUEST,Francia,M,VET-A,utmb,2018
653,39:22:11,18:37:55,Olivier GRAND'HOMME,NONE,Francia,M,SENIOR,utmb,2018
654,39:22:14,18:37:58,Stephane DOUSPIS,NONE,Francia,M,VET-A,utmb,2018
655,39:22:34,18:38:18,Steve RHODES,HYDE PARK HARRIERS,Reino Unido,M,VET-B,utmb,2018
656,39:22:46,18:38:30,Matteo BRACCIALINI,NONE,Italia,M,VET-A,utmb,2018
657,39:22:53,18:38:37,Olivier LEJEUNE,TRIVELOCE SAINT SEBASTIEN,Francia,M,VET-A,utmb,2018
658,39:23:04,18:38:48,Brian MITCHELL,NONE,Reino Unido,M,SENIOR,utmb,2018
659,39:23:19,18:39:03,David BARTON,NONE,Alemania,M,VET-A,utmb,2018
660,39:23:37,18:39:21,Stephan DICARA,NONE,Estados Unidos,M,VET-A,utmb,2018
661,39:24:00,18:39:44,Francky BARBET,VS LA FERTE-BERNARD,Francia,M,VET-A,utmb,2018
662,39:24:03,18:39:47,Saravanan MYLSAMY,NONE,India,M,VET-A,utmb,2018
663,39:24:08,18:39:52,Javier FERNANDEZ BEDMAR FRANCISCO,INDEPENDIENTE,España,M,VET-A,utmb,2018
664,39:24:31,18:40:15,Javier RIVAS,MISTICA DE MONTAÑA,Argentina,M,VET-A,utmb,2018
665,39:24:34,18:40:18,Silvestro SCIAMANNA,TEAM PASTURO,Italia,M,VET-A,utmb,2018
666,39:24:52,18:40:36,Pierre SCHMIDT,NONE,Francia,M,SENIOR,utmb,2018
667,39:25:02,18:40:46,Mattia PAROLARI,NONE,Italia,M,SENIOR,utmb,2018
668,39:25:06,18:40:50,Jan STISKAL,EKORA,República Checa,M,SENIOR,utmb,2018
669,39:25:23,18:41:07,Sean NOWAK,NONE,Estados Unidos,M,VET-A,utmb,2018
670,39:25:59,18:41:43,Masanao KOBAYASHI,NONE,Japón,M,SENIOR,utmb,2018
671,39:26:36,18:42:20,Yan MOTSCHWILLER,NONE,Francia,M,VET-A,utmb,2018
672,39:26:57,18:42:41,Gabriel LEON,NUTRISPORT CENTER,Venezuela,M,SENIOR,utmb,2018
673,39:27:35,18:43:19,Mikael MAOUT,NONE,Francia,M,VET-A,utmb,2018
674,39:27:42,18:43:26,Alejandro MUÑOZ DUARTE,CUELLAR STONE,España,M,SENIOR,utmb,2018
675,39:27:55,18:43:39,Claude MOULLEC JEAN,NONE,Francia,M,VET-A,utmb,2018
676,39:28:34,18:44:18,Andris DRESMANIS,VSK NOSKRIEN,Letonia,M,VET-A,utmb,2018
677,39:28:38,18:44:22,Geoffroy DEGRANGE,NONE,Francia,M,SENIOR,utmb,2018
678,39:28:58,18:44:42,Bruno RENARD,SARA KORRIKA,Francia,M,VET-A,utmb,2018
679,39:29:01,18:44:45,Hiroaki INAGI,NONE,Japón,M,SENIOR,utmb,2018
680,39:29:10,18:44:54,Robert SCHLÖMER,NONE,Alemania,M,VET-A,utmb,2018
681,39:30:36,18:46:20,Nicolas DULONG DE ROSNAY,NONE,Suiza,M,SENIOR,utmb,2018
682,39:30:59,18:46:43,Preben RASMUSSEN,NONE,Dinamarca,M,VET-A,utmb,2018
683,39:33:19,18:49:03,Diego ROMERO MONTERO,C.D. CIUDAD DEL LAGO,España,M,VET-A,utmb,2018
684,39:33:20,18:49:04,Domingo CASTILLA JURADO,C.D. CIUDAD DEL LAGO,España,M,VET-A,utmb,2018
685,39:33:43,18:49:27,Benjamin RAMIREZ,NONE,Filipinas,M,SENIOR,utmb,2018
686,39:33:45,18:49:29,Teixeira AMADEU,AMIGOS DO PEDAL TRAIL DE LAGARES,Portugal,M,VET-B,utmb,2018
687,39:33:48,18:49:32,Sergio SUZANO,ORALKLASS - AMIGOS DO TRAIL,Portugal,M,SENIOR,utmb,2018
688,39:34:11,18:49:55,Freddy SERVEAUX,NONE,Francia,M,VET-A,utmb,2018
689,39:34:20,18:50:04,Gilles LE MOUEL,NONE,Francia,M,VET-A,utmb,2018
690,39:34:58,18:50:42,Jean WILLOCQ,GRAVITY RUNNING EXPERIENCE,Francia,M,VET-A,utmb,2018
691,39:35:07,18:50:51,Hirokazu SUGIYAMA,KOBE-ONIGIRI,Japón,M,VET-A,utmb,2018
692,39:35:20,18:51:04,Giuseppe CAVALLO,NONE,Italia,M,VET-A,utmb,2018
693,39:35:58,18:51:42,Julien PERRIN,ROCHESSON HAUTES VOSGES,Francia,M,VET-A,utmb,2018
694,39:36:01,18:51:45,Chris SAYLES,NONE,Reino Unido,M,SENIOR,utmb,2018
695,39:36:23,18:52:07,Olivier CURE,077121,Francia,M,VET-A,utmb,2018
696,39:36:39,18:52:23,Bram LYBAERT,NONE,Bélgica,M,SENIOR,utmb,2018
697,39:37:33,18:53:17,Joel CONTE,SG HERICOURT,Francia,M,VET-A,utmb,2018
698,39:37:36,18:53:20,Bérenger POUCET,CHIMAY TRAIL AVENTURE,Bélgica,M,SENIOR,utmb,2018
699,39:37:48,18:53:32,Mamerto GAMBOA,BICHOS RUNNERS,España,M,VET-A,utmb,2018
700,39:39:02,18:54:46,Andres ARIAS CAMARGO,BIKILA RUNNERS,Colombia,M,SENIOR,utmb,2018
701,39:39:07,18:54:51,Jean BURNICHON,KALENJI,Francia,M,VET-B,utmb,2018
702,39:40:02,18:55:46,Sönke JOHANNES,NONE,Suiza,M,VET-B,utmb,2018
703,39:40:20,18:56:04,Maxime DAREY,NONE,Francia,M,SENIOR,utmb,2018
704,39:40:41,18:56:25,Brigitte GERBER,DER BERNER LAUFLADEN,Suiza,F,VET-B,utmb,2018
705,39:41:08,18:56:52,Christophe RÉMOND,MONDEVILLE TRAIL AVENTURE,Francia,M,VET-B,utmb,2018
706,39:41:12,18:56:56,Zhiwei WANG,NONE,China,M,VET-A,utmb,2018
707,39:41:29,18:57:13,Daniel NAVARRO AGUILERA,C.D. SAPIENS HUMAN RUNNER,España,M,SENIOR,utmb,2018
708,39:41:59,18:57:43,Yazid CHAOUAD,NONE,Francia,M,VET-A,utmb,2018
709,39:42:03,18:57:47,Azzouz MIEHE,NONE,Francia,M,VET-A,utmb,2018
710,39:42:11,18:57:55,Edgars KOKOREVICS,NONE,Letonia,M,SENIOR,utmb,2018
711,39:42:19,18:58:03,Tony TRUNDLEY,COLLINGWOOD AC,Reino Unido,M,VET-B,utmb,2018
712,39:45:29,19:01:13,Caspar SPRUNGLI,NONE,Argentina,M,VET-A,utmb,2018
713,39:46:49,19:02:33,David TROW,NONE,Estados Unidos,M,VET-A,utmb,2018
714,39:48:43,19:04:27,Robin UCELLI,NONE,Francia,M,SENIOR,utmb,2018
715,39:48:51,19:04:35,Alberto VEGA,BICHILLORUNNER CANARIAS,España,M,VET-B,utmb,2018
716,39:49:21,19:05:05,Fabrizio BORGOBELLO,NONE,Italia,M,VET-A,utmb,2018
717,39:49:22,19:05:06,Manuel VIEZZI,IMPOSSIBLE TARGET,Italia,M,VET-A,utmb,2018
718,39:49:34,19:05:18,Gerard ISANTA,VIKINGS BELLVIS,España,M,VET-A,utmb,2018
719,39:50:04,19:05:48,Rodrigo JOAO,IAZA TRAIL RUNNING TEAM,Brasil,M,VET-A,utmb,2018
720,39:50:07,19:05:51,Francisco PORTO,GO ON OUTDOOR ,Brasil,M,VET-A,utmb,2018
721,39:50:07,19:05:51,Joel THOMAS,SQUADRUN,Nueva Zelandia,M,SENIOR,utmb,2018
722,39:51:36,19:07:20,Sandra BORDEL,COURIR EN LIVRADOIS FOREZ,Francia,F,VET-A,utmb,2018
723,39:51:57,19:07:41,Pedro MACHADO,NONE,Portugal,M,SENIOR,utmb,2018
724,39:52:02,19:07:46,Albert ROYO,NEWRUNNERS,España,M,VET-A,utmb,2018
725,39:52:35,19:08:19,Yannick BAHON,BRP GUER,Francia,M,VET-B,utmb,2018
726,39:52:59,19:08:43,Dai KOJIMA,JAPAN SKYRUNNING TEAM,Japón,M,SENIOR,utmb,2018
727,39:53:22,19:09:06,Christopher THOMAS,RABBITELITETRAIL,Estados Unidos,M,VET-B,utmb,2018
728,39:53:22,19:09:06,Manuel BARMAZ,NONE,Italia,M,SENIOR,utmb,2018
729,39:54:28,19:10:12,Ludovic LAMADON,ASPTT CLERMONT FERRAND,Francia,M,SENIOR,utmb,2018
730,39:54:31,19:10:15,Suzanne PERCHE,CMBM,Francia,F,VET-B,utmb,2018
731,39:54:37,19:10:21,Damien PLISSON,NONE,Francia,M,SENIOR,utmb,2018
732,39:54:38,19:10:22,David NOSAS IRANZO,RESTAURANT LA GRAELLA,España,M,SENIOR,utmb,2018
733,39:54:42,19:10:26,Pierre TOULEMONDE,NONE,Francia,M,VET-A,utmb,2018
734,39:54:56,19:10:40,Vincent PRIVET,NONE,Francia,M,SENIOR,utmb,2018
735,39:54:58,19:10:42,Fabrice LECOMTE,NONE,Francia,M,VET-A,utmb,2018
736,39:55:19,19:11:03,Stephane PORTEIX,NONE,Francia,M,VET-A,utmb,2018
737,39:55:40,19:11:24,Vincent SEZNEC,ESPRIT RUN,Francia,M,SENIOR,utmb,2018
738,39:55:42,19:11:26,Aurélien BAUDOIN,ESPRIT RUN,Francia,M,SENIOR,utmb,2018
739,39:55:44,19:11:28,Sebastien PINEAU,JCPLP,Francia,M,VET-A,utmb,2018
740,39:55:54,19:11:38,Aleksis CAPILI,ULTRAGEAR SPORTS,Filipinas,M,VET-A,utmb,2018
741,39:56:07,19:11:51,Tong YEE HING,NONE,Hong Kong,M,VET-B,utmb,2018
742,39:57:30,19:13:14,Gaetan RIOU,SONCEBOZ,Francia,M,SENIOR,utmb,2018
743,39:57:59,19:13:43,Stefan HENTSCH,NONE,Alemania,M,VET-B,utmb,2018
744,39:58:55,19:14:39,Regis FLACHE,SEGNY,Francia,M,VET-B,utmb,2018
745,39:59:15,19:14:59,Martin NESSI EDGARDO,NONE,Argentina,M,SENIOR,utmb,2018
746,39:59:22,19:15:06,Helen ETHERINGTON,WELLINGBOROUGH AND DISTRICT ATHLETIC CLUB,Reino Unido,F,SENIOR,utmb,2018
747,39:59:22,19:15:06,Paolo TEMPORIN,NONE,Italia,M,VET-A,utmb,2018
748,39:59:56,19:15:40,Nadine HUMBRECHT,COURIR LE MONDE,Francia,F,VET-A,utmb,2018
749,40:00:21,19:16:05,Ngan LI,RUNNING MADHOUSE,Hong Kong,M,SENIOR,utmb,2018
750,40:00:39,19:16:23,Eric PANADER,NONE,Francia,M,VET-A,utmb,2018
751,40:02:00,19:17:44,Dana SAMIS,NONE,Canadá,F,VET-A,utmb,2018
752,40:02:30,19:18:14,G. SANTOS JOÃO MIGUEL GONÇALVES,MONSANTO RUNNING TEAM,Portugal,M,SENIOR,utmb,2018
753,40:02:44,19:18:28,Bruno GOUVEIA,MULTIRUNNERS,Portugal,M,SENIOR,utmb,2018
754,40:03:07,19:18:51,Corrado VACCA,NONE,Italia,M,VET-B,utmb,2018
755,40:03:12,19:18:56,Bertrand PIGNAULT,UA SOCIETE GENERALE,Francia,M,VET-A,utmb,2018
756,40:03:15,19:18:59,Cedric CHARVIN,UA SOCIETE GENERALE,Francia,M,VET-A,utmb,2018
757,40:03:19,19:19:03,Egon RASMUSSEN PER,PULS 3060 ,Dinamarca,M,VET-B,utmb,2018
758,40:03:30,19:19:14,Eric GEIDEL,TRAIL THE WORLD,Alemania,M,VET-A,utmb,2018
759,40:04:42,19:20:26,Philippe GENTY,MAUVES ATTITUDES RUNNNING & TRAIL,Francia,M,VET-A,utmb,2018
760,40:05:02,19:20:46,Yukari KINOSHITA,NONE,Japón,F,VET-B,utmb,2018
761,40:05:26,19:21:10,Frédéric DUCROZ,CMBM,Francia,M,VET-A,utmb,2018
762,40:08:08,19:23:52,Fatt LIEW THO,NONE,Malasia,M,VET-B,utmb,2018
763,40:08:52,19:24:36,Wilhelm VON FRENCKELL,INGA IF,Finlandia,M,VET-B,utmb,2018
764,40:09:56,19:25:40,Daniel DE BELDER,SERPENTINE,Reino Unido,M,VET-A,utmb,2018
765,40:11:17,19:27:01,Yi WANG,TAIWAN ULTRA RUNNERS,Taiwan,M,SENIOR,utmb,2018
766,40:11:19,19:27:03,Hungwen WU,COLUMBIA TAIWAN,Taiwan,M,SENIOR,utmb,2018
767,40:12:37,19:28:21,Laurent LOBJOIS,OCCP LA CIOTAT,Francia,M,VET-A,utmb,2018
768,40:12:45,19:28:29,Aaron OLIVER,BASINGSTOKE AND MID HANTS ATHLETICS,Reino Unido,M,SENIOR,utmb,2018
769,40:15:16,19:31:00,Guillaume LAMY,NONE,Francia,M,VET-A,utmb,2018
770,40:15:31,19:31:15,Stefano GRASSI,TEAM MUD AND SNOW ASD,Italia,M,VET-A,utmb,2018
771,40:15:39,19:31:23,Jakub ZMORZYNSKI,ALETEMPO BAKALLAND,Polonia,M,SENIOR,utmb,2018
772,40:15:40,19:31:24,Jacky CHALON,ARCH,Bélgica,M,VET-B,utmb,2018
773,40:16:13,19:31:57,Celestino GOMES,MELRES TRAIL RUNNING - ORDEM PARA ARREART,Portugal,M,VET-A,utmb,2018
774,40:16:57,19:32:41,Luís REIS,NONE,Portugal,M,VET-A,utmb,2018
775,40:17:05,19:32:49,Philippe FOULQUIER,NONE,Francia,M,VET-B,utmb,2018
776,40:17:18,19:33:02,Gewen PU,NONE,China,M,VET-A,utmb,2018
777,40:17:57,19:33:41,Bernard MOREAU,LES BOITHEUX,Bélgica,M,VET-A,utmb,2018
778,40:18:20,19:34:04,Benjamin GRASSART,NONE,Francia,M,VET-A,utmb,2018
