posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
1,19:49:30,00:00:00,Kilian JORNET BURGADA,NNORMAL,España,M,SENIOR,utmb,2022
2,19:54:50,00:05:20,Mathieu BLANCHARD,SALOMON,Francia,M,SENIOR,utmb,2022
3,20:34:36,00:45:06,Thomas EVANS,ADIDAS TERREX ,Reino Unido,M,SENIOR,utmb,2022
4,21:12:12,01:22:42,Jim WALMSLEY,HOKA,Estados Unidos,M,SENIOR,utmb,2022
5,21:27:50,01:38:20,Zach MILLER,THE NORTH FACE,Estados Unidos,M,SENIOR,utmb,2022
6,21:28:15,01:38:45,Beñat MARMISSOLLE,TEAM ASICS,Francia,M,VET-A,utmb,2022
7,21:35:46,01:46:16,Joyeux,COMPRESSPORT,Francia,M,SENIOR,utmb,2022
8,21:46:17,01:56:47,Jonas RUSSI,HOKA ,Suiza,M,SENIOR,utmb,2022
9,22:07:58,02:18:28,Robert HAJNAL,ALTRA - UGLOW,Rumania,M,SENIOR,utmb,2022
10,22:09:19,02:19:49,Thibaut GARRIVIER,HOKA ONE ONE,Francia,M,SENIOR,utmb,2022
11,22:24:29,02:34:59,Andrew SYMONDS,SCOTT RUNNING,Reino Unido,M,VET-A,utmb,2022
12,22:26:34,02:37:04,Thibault MARQUET,CMAB,Francia,M,SENIOR,utmb,2022
13,22:27:40,02:38:10,Alban BERSON,ALTRA,Francia,M,VET-A,utmb,2022
14,22:36:11,02:46:41,Jimmy ELAM,ALTRA,Estados Unidos,M,SENIOR,utmb,2022
15,22:40:06,02:50:36,Guillaume DENEFFE,TRAKKS BELGIUM,Bélgica,M,SENIOR,utmb,2022
16,22:52:01,03:02:31,Jeff MOGAVERO,HOKA,Estados Unidos,M,SENIOR,utmb,2022
17,22:54:25,03:04:55,Jhon BARRERA,NONE,Colombia,M,SENIOR,utmb,2022
18,22:55:31,03:06:01,Alexandre BOUCHEIX,CASQUETTE VERTE,Francia,M,SENIOR,utmb,2022
19,23:03:43,03:14:13,Mark DARBYSHIRE,NONE,Reino Unido,M,VET-A,utmb,2022
20,23:04:39,03:15:09,Guomin DENG,THENORTHFACE & SUUNTO,China,M,SENIOR,utmb,2022
21,23:11:44,03:22:14,Alexandre BERAUD,TEAM MERRELL PROVENCE ENDURANCE,Francia,M,SENIOR,utmb,2022
22,23:15:12,03:25:42,Katie SCHIDE,NONE,Estados Unidos,F,SENIOR,utmb,2022
23,23:28:35,03:39:05,Rod FARVARD,"BUFF, ULTIMATE DIRECTION",Estados Unidos,M,SENIOR,utmb,2022
24,23:32:35,03:43:05,Julien CHORIER,HOKA,Francia,M,VET-A,utmb,2022
25,23:35:27,03:45:57,Kamil LESNIAK,HOKA GARMIN TEAM,Polonia,M,SENIOR,utmb,2022
26,23:38:12,03:48:42,Ugo FERRARI,TEAM ALTRA,Francia,M,SENIOR,utmb,2022
27,23:42:44,03:53:14,Maxime GRENOT,TEAM TSL,Francia,M,SENIOR,utmb,2022
28,23:44:34,03:55:04,Hajime MAMBA,AO COOLERS,Japón,M,SENIOR,utmb,2022
29,23:45:25,03:55:55,Massimo PALADIN,NONE,Italia,M,SENIOR,utmb,2022
30,23:55:04,04:05:34,Gabriel RUEDA SANTOS,COLUMBIA EUROPE,Argentina,M,SENIOR,utmb,2022
31,23:58:21,04:08:51,Juuso SIMPANEN,SALOMON FIN,Finlandia,M,SENIOR,utmb,2022
32,24:04:07,04:14:37,Marián PRIADKA,SLOVAK ULTRA TRAIL TEAM ,Eslovaquia,M,SENIOR,utmb,2022
33,24:04:28,04:14:58,Chung WONG HO,THE NORTH FACE ADVENTURE TEAM,Hong Kong,M,SENIOR,utmb,2022
34,24:05:25,04:15:55,Hirokazu NISHIMURA,PATAGONIA,Japón,M,VET-A,utmb,2022
35,24:13:04,04:23:34,Roberto MASTROTTO,TEAM LA SPORTIVA,Italia,M,SENIOR,utmb,2022
36,24:15:12,04:25:42,Sylvain COURT,TEAM KINETIK,Francia,M,SENIOR,utmb,2022
37,24:16:35,04:27:05,David LANEY,CRAFT ELITE RUN TEAM,Estados Unidos,M,SENIOR,utmb,2022
38,24:21:03,04:31:33,Gianluca GALEATI,HOKA ONE ONE,Italia,M,SENIOR,utmb,2022
39,24:28:52,04:39:22,Jonathan MONCANY,TEAM ENDURANCE SHOP 13,Francia,M,SENIOR,utmb,2022
40,24:31:22,04:41:52,Marianne HOGAN,SALOMON,Canadá,F,SENIOR,utmb,2022
41,24:39:34,04:50:04,Tony MOULAI,361 DEGRES - LA DROME,Francia,M,VET-A,utmb,2022
42,24:39:48,04:50:18,Walter MANSER,SALOMON SWISS,Suiza,M,VET-A,utmb,2022
43,24:40:59,04:51:29,Daniel COLOM MASIP,TEAM RACE LAND - GR33,España,M,VET-A,utmb,2022
44,24:49:26,04:59:56,Arnaud LEJEUNE,TEAM TALON D’ACHILLE,Francia,M,VET-A,utmb,2022
45,24:51:24,05:01:54,Samir TAZI,AIX ATHLE PROVENCE ,Francia,M,SENIOR,utmb,2022
46,24:57:11,05:07:41,Moises JIMENEZ,VERT.RUN THE NORTH FACE,Venezuela,M,SENIOR,utmb,2022
47,25:07:45,05:18:15,Kaytlyn GERBIN,THE NORTH FACE,Estados Unidos,F,SENIOR,utmb,2022
48,25:08:01,05:18:31,Canyon WOODWARD,GREEN RACING PROJECT,Estados Unidos,M,SENIOR,utmb,2022
49,25:10:06,05:20:36,Alberto FERRETTO,NONE,Italia,M,SENIOR,utmb,2022
50,25:11:28,05:21:58,Seth SWANSON,THE NORTH FACE,Estados Unidos,M,VET-A,utmb,2022
51,25:17:52,05:28:22,Jisu KIM,HOKA_KOREA,Corea del Sur,M,VET-A,utmb,2022
52,25:22:12,05:32:42,Tyler GREEN,NIKE TRAIL,Estados Unidos,M,SENIOR,utmb,2022
53,25:27:08,05:37:38,Takumi SAWAYANAGI,LDA-RC,Japón,M,SENIOR,utmb,2022
54,25:31:00,05:41:30,Jason SCHLARB,ULTIMATE DIRECTION,Estados Unidos,M,VET-A,utmb,2022
55,25:50:58,06:01:28,Jantaraboon KIANGCHAIPAIPHANA,THE NORTH FACE ADVENTURE TEAM,Tailandia,M,SENIOR,utmb,2022
56,26:00:01,06:10:31,Sebastien HENRI,NONE,Francia,M,VET-A,utmb,2022
57,26:06:40,06:17:10,John TIDD,NONE,España,M,VET-B,utmb,2022
58,26:08:42,06:19:12,Arnaud HENIN,LES ROUILLES TEAM TRAIL ,Francia,M,SENIOR,utmb,2022
59,26:13:17,06:23:47,Rémi BERCHET,SCOTT FRANCE,Francia,M,SENIOR,utmb,2022
60,26:13:58,06:24:28,Jocelyne PAULY,RRUNNING,Francia,F,VET-A,utmb,2022
61,26:32:07,06:42:37,Tomasz KIK,SLOVAK ULTRA TRAIL TEAM,Eslovaquia,M,VET-A,utmb,2022
62,26:32:40,06:43:10,Eszter CSILLAG,NONE,Hungría,F,SENIOR,utmb,2022
63,26:33:19,06:43:49,Julien MORVILLE,LES ROUILLES TEAM TRAIL,Francia,M,SENIOR,utmb,2022
64,26:33:37,06:44:07,Ryota NAKATANI,INNER-FACT,Japón,M,SENIOR,utmb,2022
65,26:33:59,06:44:29,Marin MANDEKIĆ,SRK RIKA,Croacia,M,VET-A,utmb,2022
66,26:37:09,06:47:39,Maria GARRIDO REYES JOSE,CLUB HACHO TRAIL RUTE,España,M,SENIOR,utmb,2022
67,26:37:09,06:47:39,Emily HAWGOOD,ADIDASTERREX ,Zimbabwe,F,SENIOR,utmb,2022
68,26:38:30,06:49:00,Moises VIDAL GIL,CLUB TRIATLON TORREVIEJA,España,M,VET-A,utmb,2022
69,26:41:37,06:52:07,Vincent CHABANNE,FREETRAIL MARSEILLE,Francia,M,VET-A,utmb,2022
70,26:48:13,06:58:43,Stephane EYCHENNE,GWADA RUN GREEN,Francia,M,VET-A,utmb,2022
71,26:48:59,06:59:29,Hallvard SCHJØLBERG,NONE,Noruega,M,VET-A,utmb,2022
72,26:52:03,07:02:33,Arnaud DELEPINE,NONE,Francia,M,VET-A,utmb,2022
73,26:07:16,06:17:46,Antoine BOUCHET,ROLEX SPORT,Francia,M,VET-A,utmb,2022
74,27:14:10,07:24:40,Manuel CORBI TOMAS,TRENCACAMES CLUB DE TRAIL RUNNING,España,M,VET-A,utmb,2022
75,27:14:22,07:24:52,Fuzhao XIANG,HOKA ONE ONE,China,F,SENIOR,utmb,2022
76,27:16:58,07:27:28,Michael SKOBIERSKI,NONE,Austria,M,SENIOR,utmb,2022
77,27:17:49,07:28:19,Aroa SIO SEIJO,CRAFT,España,F,VET-A,utmb,2022
78,27:22:56,07:33:26,Mael PRIGENT,RUNNING CONSEIL BREST,Francia,M,VET-A,utmb,2022
79,27:25:04,07:35:34,Marcin ŚWIERC,BUFF PROTEAM,Polonia,M,SENIOR,utmb,2022
80,27:28:28,07:38:58,Ray ONIFA JOHN,THE NORTH FACE ADVENTURE TEAM,Filipinas,M,SENIOR,utmb,2022
81,27:29:40,07:40:10,Sylvain CAMUS,TEAM GARMIN,Francia,M,VET-A,utmb,2022
82,27:31:47,07:42:17,Francesca PRETTO,LA SPORTIVA,Italia,F,VET-A,utmb,2022
83,27:32:14,07:42:44,Darryn PATTERSON,NONE,Sudáfrica,M,SENIOR,utmb,2022
84,27:36:35,07:47:05,Austin CHIRICO,NONE,Estados Unidos,M,SENIOR,utmb,2022
85,27:38:36,07:49:06,Peteris GRIVINS,OSVEIKALS.LV | BORED.RED,Letonia,M,SENIOR,utmb,2022
86,27:38:49,07:49:19,Florimond CAHEZ,NONE,Francia,M,SENIOR,utmb,2022
87,27:40:38,07:51:08,Edoardo CURRERI,NONE,Italia,M,SENIOR,utmb,2022
88,27:43:47,07:54:17,Jean EWALD,NONE,Francia,M,VET-A,utmb,2022
89,27:44:58,07:55:28,Hugo HAYA CALDERON,NONE,España,M,SENIOR,utmb,2022
90,27:50:08,08:00:38,Lewis RYAN,CLAPHAM CHASERS,Reino Unido,M,SENIOR,utmb,2022
91,27:51:58,08:02:28,Mathieu RENAULD,LES ROUILLES TEAM TRAIL,Francia,M,SENIOR,utmb,2022
92,28:01:07,08:11:37,Raul FERNANDEZ QUINTANILLA,TRAILXTREM TEAM,España,M,VET-A,utmb,2022
93,28:01:32,08:12:02,Sylvain MENDEZ,NONE,Francia,M,SENIOR,utmb,2022
94,28:02:14,08:12:44,Alexander RABENSTEINER,SKINFIT ,Italia,M,VET-A,utmb,2022
95,28:13:24,08:23:54,Quentin STEPHAN,NONE,Francia,M,SENIOR,utmb,2022
96,28:14:10,08:24:40,Xabi ESPIL,NONE,Francia,M,SENIOR,utmb,2022
97,28:15:30,08:26:00,Eva SPERGER,SALOMON TRAILRUNNING TEAM,Alemania,F,VET-A,utmb,2022
98,28:16:31,08:27:01,Nicolas BIE,AL VOIRON,Francia,M,VET-A,utmb,2022
99,28:21:22,08:31:52,Paulina KRAWCZAK,ATTIQ TEAM,Polonia,F,SENIOR,utmb,2022
100,28:21:38,08:32:08,Baptiste EVEILLARD,NONE,Francia,M,SENIOR,utmb,2022
101,28:28:17,08:38:47,Lonan O FARRELL,NONE,Irlanda,M,VET-A,utmb,2022
102,28:29:16,08:39:46,Daan NIEUWENHUIS,TRAILRUNSTORE.COM,Países Bajos,M,SENIOR,utmb,2022
103,28:30:11,08:40:41,Augustin SEGARD,NONE,Francia,M,SENIOR,utmb,2022
104,28:30:12,08:40:42,Henrik SMEDS,GUDO SK,Suecia,M,VET-A,utmb,2022
105,28:30:53,08:41:23,Ugo BONNET,NONE,Francia,M,SENIOR,utmb,2022
106,28:31:05,08:41:35,Yoann MILLE,RUNNING CONSEIL VILLEFRANCHE,Francia,M,SENIOR,utmb,2022
107,28:35:02,08:45:32,David HANNA,CARNETHY HILL RUNNING CLUB,Irlanda,M,VET-A,utmb,2022
108,28:35:39,08:46:09,Romain BERION,NONE,Francia,M,SENIOR,utmb,2022
109,28:36:21,08:46:51,Emily VAUDAN,SALOMON SWITZERLAND,Suiza,F,SENIOR,utmb,2022
110,28:37:03,08:47:33,Lucien LOYER,NONE,Francia,M,VET-A,utmb,2022
111,28:40:28,08:50:58,Tom ENGLUND,ENEBYBERGS IF,Suecia,M,VET-A,utmb,2022
112,28:41:33,08:52:03,Joe LAUE,NONE,Estados Unidos,M,SENIOR,utmb,2022
113,28:43:00,08:53:30,Alex DOCTA,MEANING OF MOVEMENT PODCAST,Estados Unidos,M,SENIOR,utmb,2022
114,28:43:59,08:54:29,Marijn SINKELDAM,TEAM AWESOME & MARIJN,Países Bajos,M,SENIOR,utmb,2022
115,28:44:57,08:55:27,Masatoshi OBARA,ANSWER4,Japón,M,VET-A,utmb,2022
116,28:45:13,08:55:43,Fabien MASSON,BIM BIM TEAM,Francia,M,SENIOR,utmb,2022
117,28:47:03,08:57:33,Oscar MONJE PUIGDENGOLAS,ASHI TEAM,España,M,SENIOR,utmb,2022
118,28:48:12,08:58:42,Marc BRIGGELER,NONE,Suiza,M,SENIOR,utmb,2022
119,28:48:53,08:59:23,Jimmy PELLEGRINI,SKINFIT-HOKA,Italia,M,VET-A,utmb,2022
120,28:49:46,09:00:16,Iván MONTES LOMBAO,NONE,España,M,SENIOR,utmb,2022
121,28:50:57,09:01:27,Christophe PIMENTA,NONE,Francia,M,VET-A,utmb,2022
122,28:54:34,09:05:04,Kaori NIWA,SALOMON,Japón,F,VET-A,utmb,2022
123,28:57:19,09:07:49,Cesar DUARTE,BOAVISTA FC TRAIL,Portugal,M,SENIOR,utmb,2022
124,29:00:03,09:10:33,Masazumi FUJIOKA,NONE,Japón,M,VET-B,utmb,2022
125,29:01:18,09:11:48,Sangé SHERPA,TEAM KAILAS INTERNATIONAL,Nepal,M,VET-A,utmb,2022
126,29:05:06,09:15:36,Nicola POGGI,SISPORT SSD ARL,Italia,M,VET-A,utmb,2022
127,29:05:13,09:15:43,Douglas CLARK,NONE,Reino Unido,M,VET-A,utmb,2022
128,29:05:22,09:15:52,Arthur CAFFIER,NONE,Francia,M,SENIOR,utmb,2022
129,29:05:34,09:16:04,Jean CHARLIN,NONE,Francia,M,VET-A,utmb,2022
130,29:08:41,09:19:11,Eoin KEITH,COLUMBIA,Irlanda,M,VET-B,utmb,2022
131,29:09:30,09:20:00,Florian BOURGEY,NONE,Francia,M,SENIOR,utmb,2022
132,29:09:44,09:20:14,Hillary ALLEN,BROOKS,Estados Unidos,F,SENIOR,utmb,2022
133,29:10:12,09:20:42,Basilia FÖRSTER,XC-RUN.DE TRAILRUNNING TEAM,Italia,F,VET-A,utmb,2022
134,29:10:25,09:20:55,Jun ARAKAWA,CHAMP-REN,Japón,M,SENIOR,utmb,2022
135,29:11:11,09:21:41,Axel POUDES,NA,Francia,M,VET-A,utmb,2022
136,29:17:41,09:28:11,Nuno SANTOS,FULHAM ,Reino Unido,M,VET-B,utmb,2022
137,29:18:11,09:28:41,Antoine LALLIER,TRAINING EXPERIENCE,Francia,M,VET-A,utmb,2022
138,29:19:38,09:30:08,Vivien DUCHESNE,KINEOSTEO SPORT ANNECY,Francia,M,SENIOR,utmb,2022
139,29:20:31,09:31:01,Thomas JEDAR,NONE,Francia,M,SENIOR,utmb,2022
140,29:20:32,09:31:02,Damien ANQUEZ,UA SOCIETE GENERALE,Francia,M,SENIOR,utmb,2022
141,29:22:35,09:33:05,Albert NAVARRO LOPEZ,C.E TORELLO,España,M,SENIOR,utmb,2022
142,29:24:35,09:35:05,Dimitar MARINOV,DECATHLON BULGARIA,Bulgaria,M,SENIOR,utmb,2022
143,29:28:45,09:39:15,Mélanie DELASOIE,NONE,Suiza,F,SENIOR,utmb,2022
144,29:29:14,09:39:44,Jiří VAINERT,ELLAHOP,República Checa,M,VET-B,utmb,2022
145,29:29:55,09:40:25,Artur PIECHA,SALMING POLAND,Polonia,M,VET-A,utmb,2022
146,29:31:44,09:42:14,Domingo RUIZ VELEZ,CAL MINGO BAR,España,M,VET-A,utmb,2022
147,29:31:58,09:42:28,Arnaud GALLAY,LES VIEUX GARCONS,Francia,M,SENIOR,utmb,2022
148,29:34:23,09:44:53,Xavier SANTASUSANA ESQUIUS,NONE,España,M,VET-A,utmb,2022
149,29:34:45,09:45:15,Canhua LUO,HOKA ONE ONE,China,M,SENIOR,utmb,2022
150,29:36:02,09:46:32,Federico PACHECO,KILIMATRAILRUNNING,Costa Rica,M,VET-A,utmb,2022
151,29:39:17,09:49:47,Florian PAUZE,NICODIS TEAM,Francia,M,SENIOR,utmb,2022
152,29:43:01,09:53:31,Maurizio FERRATUSCO,ASD PRO SANPIETRO SANREMO,Italia,M,SENIOR,utmb,2022
153,29:43:42,09:54:12,Jesus FRAILE,UGLOWSPAIN-MERRELL,España,M,VET-A,utmb,2022
154,29:45:10,09:55:40,Michael CADY,NONE,Estados Unidos,M,SENIOR,utmb,2022
155,29:47:23,09:57:53,Jean LEBEAU,NONE,Canadá,M,VET-A,utmb,2022
156,29:48:18,09:58:48,Robert JONES,INNERFIGHT ENDURANCE,Reino Unido,M,SENIOR,utmb,2022
157,29:49:56,10:00:26,Nathan BOIRIN,NONE,Francia,M,SENIOR,utmb,2022
158,29:51:12,10:01:42,Antoine MIEL,NONE,Francia,M,SENIOR,utmb,2022
159,29:54:13,10:04:43,Nicolas COINTEPAS,NONE,Francia,M,VET-B,utmb,2022
160,29:54:22,10:04:52,Mickael GARDIZE,TEAM TO2 BZH,Francia,M,VET-A,utmb,2022
161,30:00:16,10:10:46,Garin,NONE,Francia,M,VET-A,utmb,2022
162,30:01:18,10:11:48,David PEREZ,SKYRUN,Francia,M,VET-A,utmb,2022
163,30:02:14,10:12:44,Pierre LE TORTOREC,TEAM TORTO,Francia,M,SENIOR,utmb,2022
164,30:03:16,10:13:46,Maria CERMEÑO VEGA JOSE,CORRECAMINOS GUARDO,España,M,VET-B,utmb,2022
165,30:05:41,10:16:11,Guillaume MITTNACHT,NONE,Francia,M,SENIOR,utmb,2022
166,30:05:56,10:16:26,Florent DUSSAUZE,NONE,Francia,M,SENIOR,utmb,2022
167,30:09:56,10:20:26,Christophe AUFFRET,URTXINTXAK HASPARREN,Francia,M,VET-B,utmb,2022
168,30:10:51,10:21:21,Patrick COLE,NONE,Estados Unidos,M,VET-A,utmb,2022
169,30:11:34,10:22:04,Esteban GARCÍA RODRÍGUEZ,CARPHIAL TEROR TRAIL,España,M,VET-A,utmb,2022
170,30:12:00,10:22:30,Alain ETCHEVERRY,SAINT-MALO SPORTS LOISIRS,Francia,M,VET-A,utmb,2022
171,30:13:22,10:23:52,Guillaume GRASSET,PERFECT TRAIL,Francia,M,SENIOR,utmb,2022
172,30:14:07,10:24:37,Brandon CREWS,NONE,Estados Unidos,M,VET-A,utmb,2022
173,30:21:17,10:31:47,Lou CLIFTON,NONE,Australia,F,VET-B,utmb,2022
174,30:23:51,10:34:21,Tanguy EPALE,NONE,Francia,M,VET-A,utmb,2022
175,30:24:40,10:35:10,Flávio VIEIRA,CLUBE DESPORTIVO E CULTURAL DO PORTO MONIZ,Portugal,M,SENIOR,utmb,2022
176,30:24:40,10:35:10,Nelson VIEIRA,INDIVIDUAL,Portugal,M,VET-A,utmb,2022
177,30:24:58,10:35:28,Takeshi NODA,TEAM 100 MILE,Japón,M,SENIOR,utmb,2022
178,30:26:00,10:36:30,Sherley,NONE,Reino Unido,M,SENIOR,utmb,2022
179,30:28:17,10:38:47,Louis VALLET JEAN,ATLETICA MONTEROSA FOGU ARNAD,Italia,M,VET-A,utmb,2022
180,30:28:35,10:39:05,Pierre GAPIHAN,LES VIEUX GARCONS,Francia,M,SENIOR,utmb,2022
181,30:32:50,10:43:20,Joelso CORDEIRO,TO2RUN,Brasil,M,SENIOR,utmb,2022
182,30:34:24,10:44:54,Luis DE ANDRES,NONE,España,M,SENIOR,utmb,2022
183,30:35:13,10:45:43,Katarzyna SOLIŃSKA,ON RUNNING,Polonia,F,SENIOR,utmb,2022
184,30:36:13,10:46:43,Brendon PIERSON,NONE,Estados Unidos,M,SENIOR,utmb,2022
185,30:36:40,10:47:10,Rubén SÁNCHEZ VERDEGUER,GREEN POWER SPORTS TEAM,España,M,VET-A,utmb,2022
186,30:37:39,10:48:09,Stefan SCHWARZ,NONE,Austria,M,SENIOR,utmb,2022
187,30:38:59,10:49:29,Claire HESLOP,NONE,Canadá,F,VET-A,utmb,2022
188,30:39:38,10:50:08,Diego AGUILAR BRAVO JUAN,CLUB CORREDORES AFRICANUS,España,M,VET-A,utmb,2022
189,30:42:15,10:52:45,Romain HUSSON,NONE,Francia,M,SENIOR,utmb,2022
190,30:44:01,10:54:31,Jonathan THIRE,TUB,Francia,M,SENIOR,utmb,2022
191,30:46:55,10:57:25,Andrzej MIKA,PRZEDWOJEWSKI TEAM,Polonia,M,SENIOR,utmb,2022
192,30:47:31,10:58:01,Grégory BOUDON,US TOUL ATHLETISME,Francia,M,VET-A,utmb,2022
193,30:48:09,10:58:39,Jordi BARRANCOS SOLERA,OLOT TERRA DE VOLCANS,España,M,VET-B,utmb,2022
194,30:53:33,11:04:03,Julien METTETAL,NONE,Francia,M,VET-A,utmb,2022
195,30:53:42,11:04:12,Atthapol INTAJAK,KAILAS THAILAND,Tailandia,M,SENIOR,utmb,2022
196,30:54:00,11:04:30,Sebastien BETOURET,KIKOUROU,Francia,M,VET-A,utmb,2022
197,30:54:29,11:04:59,Tim MCDONOUGH,ARC'TERYX,Canadá,M,VET-A,utmb,2022
198,30:58:14,11:08:44,Marc PUIG AMIEL,FAST COMPETICIO,España,M,SENIOR,utmb,2022
199,30:59:17,11:09:47,Federico RONCAGLIOLO,SISPORT,Italia,M,VET-A,utmb,2022
200,31:03:57,11:14:27,Jordi CARRASCO SALA,NONE,España,M,SENIOR,utmb,2022
201,31:08:42,11:19:12,Clément BECQUET,NONE,Francia,M,SENIOR,utmb,2022
202,31:09:09,11:19:39,Lukas HULKA,NONE,República Checa,M,VET-A,utmb,2022
203,31:10:22,11:20:52,Daniel MOLDOVEANU,NONE,Suiza,M,SENIOR,utmb,2022
204,31:10:28,11:20:58,Philippe ANDRES,TOURNY,Francia,M,VET-A,utmb,2022
205,31:12:39,11:23:09,Adrien LEBRETON,NONE,Francia,M,SENIOR,utmb,2022
206,31:13:56,11:24:26,Michel ROSALES,VENEZUELATRAILRUNNERS,Venezuela,M,SENIOR,utmb,2022
207,31:15:29,11:25:59,Henri LEHKONEN,GONE RUNNING ,Australia,M,SENIOR,utmb,2022
208,31:17:14,11:27:44,Etienne GLEIZES,NONE,Francia,M,SENIOR,utmb,2022
209,31:19:45,11:30:15,Mikael POIXBLANC,PIRANHAS,Francia,M,VET-A,utmb,2022
210,31:19:56,11:30:26,Ivan GALVAN SIVERIO,ARKANA KOALA TEAM,España,M,SENIOR,utmb,2022
211,31:21:47,11:32:17,Jordi URÓ MOMPEL,CLUB ATLETIC TORELLO,España,M,SENIOR,utmb,2022
212,31:22:55,11:33:25,Christophe BERTHEL,NONE,Francia,M,VET-A,utmb,2022
213,31:24:10,11:34:40,Anete SVILPE,INOV-8 ,Letonia,F,SENIOR,utmb,2022
214,31:25:06,11:35:36,Vegard TRISETH,GRENLAND ULTRA RUNNERS ,Noruega,M,VET-A,utmb,2022
215,31:25:22,11:35:52,Samuel MARAFFI,GAHS ,Francia,M,SENIOR,utmb,2022
216,31:25:33,11:36:03,Arnaud DELORAZ,CRU CHAPELLOIS,Francia,M,SENIOR,utmb,2022
217,31:26:41,11:37:11,Shunsuke OKUNOMIYA,ADIDAS TERREX,Japón,M,VET-A,utmb,2022
218,31:26:51,11:37:21,Olov LEONIDOU VIKTOR,NONE,Chipre,M,SENIOR,utmb,2022
219,31:27:42,11:38:12,Nicolas FOUILLOT,NONE,Francia,M,SENIOR,utmb,2022
220,31:27:57,11:38:27,Oliviero ALOTTO,NONE,Italia,M,SENIOR,utmb,2022
221,31:29:58,11:40:28,Claire BANNWARTH,LAPIN DUDURACELL,Francia,F,SENIOR,utmb,2022
222,31:31:21,11:41:51,Lars HEDLUND,TEAM HIGH COAST DISTILLERY,Suecia,M,VET-B,utmb,2022
223,31:31:59,11:42:29,Akito NAGAO,NONE,Japón,M,SENIOR,utmb,2022
224,31:32:26,11:42:56,Xabier BERGERA LEKUONA,ALTSASUKO MENDIGOIZALEAK,España,M,SENIOR,utmb,2022
225,31:33:18,11:43:48,Silvina PEREZ MARÍA,CHILATES,Argentina,F,VET-A,utmb,2022
226,31:33:40,11:44:10,Yoann BEUDET,AC TALANT,Francia,M,SENIOR,utmb,2022
227,31:34:55,11:45:25,Cyrill TREPTOW,NONE,Suiza,M,VET-A,utmb,2022
228,31:35:00,11:45:30,Benjamin KARLI,GRIZZLER 1225,Suiza,M,SENIOR,utmb,2022
229,31:36:03,11:46:33,Eric MALKOWSKI,NONE,Estados Unidos,M,SENIOR,utmb,2022
230,31:36:57,11:47:27,Albert JORQUERA MESTRES,INDEPENDENT,España,M,VET-A,utmb,2022
231,31:39:25,11:49:55,Michel ONDARTS,URTXINTXAK,Francia,M,VET-A,utmb,2022
232,31:39:34,11:50:04,Tony CAUVIN,NONE,Francia,M,SENIOR,utmb,2022
233,31:39:37,11:50:07,Antoni SOTILLO,NONE,España,M,VET-A,utmb,2022
234,31:39:55,11:50:25,Philippe VERDIER,TEAM WAA,Francia,M,VET-C,utmb,2022
235,31:40:21,11:50:51,Anthony DIOU,ASFT,Francia,M,SENIOR,utmb,2022
236,31:43:26,11:53:56,Rémy DUPERRAY,AL VOIRON,Francia,M,VET-A,utmb,2022
237,31:44:37,11:55:07,Nicolas FRUCHART,NONE,Francia,M,VET-A,utmb,2022
238,31:44:51,11:55:21,Julien VIENET,NONE,Francia,M,SENIOR,utmb,2022
239,31:46:04,11:56:34,Pedro FERNANDES,MONSANTO RUNNING TEAM,Portugal,M,VET-A,utmb,2022
240,31:47:34,11:58:04,Sam CONNOR,NONE,Reino Unido,M,VET-A,utmb,2022
241,31:48:02,11:58:32,Peter HEYBOER JAMES,NONE,Estados Unidos,M,VET-A,utmb,2022
242,31:48:17,11:58:47,Andrejs PUPURS,NONE,Letonia,M,SENIOR,utmb,2022
243,31:49:46,12:00:16,Valerio GIROTTO,PLAYLIFE RUNNER,Italia,M,VET-A,utmb,2022
244,31:49:47,12:00:17,Cristiano GIROTTO,PLAYLIFE PONZANO,Italia,M,VET-A,utmb,2022
245,31:49:52,12:00:22,Scott SMITH,NONE,Reino Unido,M,VET-A,utmb,2022
246,31:51:48,12:02:18,Dominick LAYFIELD,NONE,Estados Unidos,M,VET-B,utmb,2022
247,31:51:52,12:02:22,Kevin PONGERARD,ASPTT TOULON LA VALETTE,Francia,M,SENIOR,utmb,2022
248,31:56:33,12:07:03,Krisztian KORMOS,MAGYAR FUTOSPORT EGYESULET,Hungría,M,VET-A,utmb,2022
249,31:56:42,12:07:12,Arcadio ARAUJO,ARISTA,España,M,VET-B,utmb,2022
250,31:58:01,12:08:31,Sylvain GÉLINAS,NONE,Canadá,M,VET-B,utmb,2022
251,32:03:56,12:14:26,Thomas LABOYRIE,LES GIVRES DE NAY ,Francia,M,VET-A,utmb,2022
252,32:05:49,12:16:19,Cristian BATISTELLA,NADALEZ TEAM,Argentina,M,SENIOR,utmb,2022
253,32:06:02,12:16:32,Jordan DUTANG,TEAM PHILGRILL DES ALPES,Francia,M,SENIOR,utmb,2022
254,32:07:00,12:17:30,Josip MESTRIC,BK MARATON BECIKLIN,Croacia,M,SENIOR,utmb,2022
255,32:07:01,12:17:31,Matija MESTRIC,BK MARATON BECIKLIN,Croacia,M,SENIOR,utmb,2022
256,32:07:48,12:18:18,Jenny JOSEFSSON,SALOMON SWEDEN ,Suecia,F,VET-A,utmb,2022
257,32:07:54,12:18:24,Alexander VAN BREDA,PEAK ULTRA TRAIL,Países Bajos,M,VET-A,utmb,2022
